"mz","rt","peaktable_1_6a93145d1bc48e797ae1f779eae404e0 intensity","peaktable_2_2ad96385d4e11b01c12368cf109cff67 intensity"
845.969390869141,26.048727,350139.468985087,211266.925818762
845.970169067383,27.724281,165168.618265662,112351.728746953
845.9990234375,25.381222,82641.0197621855,76840.34321283
846.031921386719,25.388712,NA,2845869.8066142
846.482162475586,12.4614765,874802.574928369,1030051.83597142
846.497741699219,11.818985,804240.303435707,362142.003011949
846.530868530273,2.2862939,1890463.48773004,NA
846.545639038086,10.596948,1319126.87864154,1511160.33857063
846.555786132812,10.27174,381999.837832973,377705.808113666
846.564239501953,11.183598,1863862.20043501,212662.809518199
846.602966308594,11.112283,855553.983739229,1548915.88825593
846.632019042969,13.431523,225679.399147387,NA
846.639434814453,13.657055,421292.955200399,NA
846.658203125,20.916466,4282032.87751492,NA
846.671325683594,18.444938,429715.574596643,828986.888326923
846.674713134766,13.258638,808526.232545868,917859.693701836
846.694793701172,20.845151,2604685.80449333,1635999.57024931
846.707427978516,21.8162415,222262.5434611,1499205.96557913
846.71923828125,16.97901,422283.198881603,NA
846.728637695312,18.232426,4496060.66062685,3615855.09167758
846.757293701172,22.1222865,235364.806608532,789134.978679391
846.766983032227,21.358073,8916560.64754141,12423612.0658803
846.792083740234,23.5152815,3893806.74299628,4102268.92492966
846.877563476562,24.046145,1310343.88559436,425958.797143122
846.964477539062,9.52529225,108181.438788683,88526.120631973
846.965393066406,8.8476767,118023.232112709,173738.538793371
846.986694335938,0.83266935,NA,150361.93128888
847.002319335938,25.1914615,574077.413833358,697880.350419407
847.50146484375,12.004836,951839.789938584,NA
847.53369140625,2.2798109,386974.886664175,NA
847.549255371094,10.60409,674454.105766404,NA
847.567565917969,11.386738,750226.374982515,778233.507407107
847.606384277344,11.1187665,633995.673363979,11703445.3111967
847.638000488281,19.0868835,1812991.42395092,2149723.70239693
847.646148681641,13.661377,214824.442396057,NA
847.683471679688,18.543619,5785252.05277501,544616.992323507
847.710998535156,21.634935,12323882.7532779,6452586.56873293
847.731658935547,18.241991,2707984.54987891,868128.840650135
847.758911132812,22.044541,7723718.1442913,9957478.49389141
847.762115478516,24.244503,303874.355993201,300198.420070534
847.779663085938,22.130984,2805113.23384336,2257669.6371637
847.815124511719,23.509742,1544743.87548478,NA
847.958801269531,25.238592,434720.264611873,NA
848.513732910156,13.097447,12079947.7706005,190021.716283126
848.531219482422,12.44851,2600897.78224642,2815461.28521236
848.543640136719,10.150395,744710.115120031,2047975.73208401
848.553344726562,12.62908,NA,514769.144335784
848.561279296875,11.9070575,1767939.11496842,2231875.24273122
848.570373535156,11.237351,697147.473409934,390456.289756873
848.580169677734,12.0633775,377627.752680477,19327580.6449117
848.609848022461,11.00669,3126774.22253154,3325757.17505439
848.618469238281,12.106684,2175315.1795781,18470882.0904149
848.686706542969,19.144395,4907424.45872273,NA
848.708374023438,21.6323305,2481042.10308654,3136667.51549824
848.735290527344,18.245393,713934.182966279,NA
848.758331298828,19.657028,5368536.44252036,1163138.13955685
848.7744140625,21.8501285,417383.78561645,2764629.74228233
848.774749755859,22.424888,2841226.85360614,NA
848.875198364258,24.866303,668059.689276306,490971.043625606
848.934265136719,21.1027055,621761.779487321,444431.062459687
848.935043334961,7.32652495,518626.851720934,171174.561985431
848.95849609375,25.820221,NA,116100.262531515
848.963165283203,7.0404148,86733.0590380777,128117.616173274
849.074035644531,25.4696025,986270.531085944,1592983.12234947
849.204681396484,5.2999947,NA,302560.068407281
849.517211914062,13.098083,5687444.36219432,5809157.62339359
849.533874511719,12.474253,1555489.08485862,536000.760703119
849.536560058594,11.906894,829496.964251264,1143893.59121907
849.546752929688,10.154653,751001.619406756,844131.612563692
849.574096679688,11.386335,1646784.46987499,1737276.57206155
849.583557128906,11.620167,3970526.0200031,9776158.59557668
849.589294433594,11.935682,906732.227212497,312399.811991957
849.613159179688,12.554131,399986.380049411,449348.23709649
849.622116088867,12.1065985,1030749.7642657,9116571.65508837
849.628570556641,13.983071,NA,576142.203003047
849.666015625,14.804002,572993.453359323,NA
849.687042236328,15.1258815,1277002.38040336,1359536.46633141
849.699081420898,22.049592,242729.757821261,573307.962659083
849.699951171875,24.1580605,516154.289952419,774101.901097735
849.713928222656,16.800737,NA,797714.651300406
849.733337402344,18.0955875,1648055.6843208,1005539.55037827
849.734710693359,18.21946,1187254.43286797,NA
849.769378662109,20.4129385,27931455.2705106,NA
849.777954101562,22.7801485,3608287.46478374,1506930.59569592
849.832275390625,23.894411,977660.995242629,NA
849.853271484375,24.897144,335310.436399485,NA
849.938140869141,2.910725,163357.607771962,95060.9912230899
849.962005615234,11.0578903,NA,133351.107001114
850.256134033203,9.30994885,570387.428262284,778720.997117627
850.499206542969,11.4338945,1844642.56134774,1925977.44501468
850.504104614258,7.8515529,7476733.59985233,8250005.79157416
850.520141601562,13.0970155,1336410.29375953,1035621.89671664
850.528350830078,13.7698125,179596.267816873,187557.325222855
850.541015625,8.5687077,320705.118680204,313239.061873911
850.549194335938,12.195395,728425.858124042,3604143.88242939
850.55908203125,9.92051585,634411.484169585,617587.658418683
850.568313598633,13.5923315,812654.389346967,811967.313002334
850.579711914062,12.463367,1211699.42495625,NA
850.593597412109,11.940005,188442.189133129,NA
850.595977783203,12.798331,897262.700139388,532068.593774529
850.624786376953,11.862883,3320801.80331065,3690726.35109276
850.634414672852,12.7038455,2892065.37147661,138187.7345025
850.690551757812,15.134499,673473.256051193,802599.744239062
850.702239990234,21.8757805,641495.755383564,349914.272824665
850.716064453125,16.770289,NA,239389.941917589
850.772857666016,20.421583,8684206.70317324,NA
850.781097412109,20.9856205,644058323.932314,NA
850.790649414062,23.574574,24049411.4533957,877051.007695336
850.907928466797,25.584362,157474.911075817,NA
850.964111328125,8.03880925,NA,102658.887615265
850.965362548828,25.384967,5360073.42430346,6450703.57628321
850.984436035156,11.874407,332698.641638978,370365.260746396
850.984832763672,10.716809,453016.360625437,325978.787087038
851.221130371094,6.5140424,NA,189953.169513831
851.256469726562,9.34790485,311485.434772866,622767.68324332
851.466247558594,25.381222,2301984.19157813,NA
851.502685546875,11.464536,743744.641339689,NA
851.507537841797,7.8515529,3365076.18341306,3341197.85316236
851.552322387696,12.178544,2337963.53087812,2121346.74774843
851.561950683594,11.209531,195788.132700224,791079.816917813
851.572021484375,13.561578,380238.817288705,NA
851.597946166992,12.3458945,996270.749938343,1504531.31260148
851.605590820312,11.572871,733838.188360315,812321.144120635
851.638153076172,13.0159625,618771.466611064,364636.774291872
851.644836425781,14.677811,1168915.85505609,1141045.26144211
851.657623291016,19.305517,424688.081810614,987949.790652657
851.660827636719,13.176518,306659.848968987,NA
851.702514648438,16.497777,11594483.2108594,34670942.6872242
851.713989257812,20.324335,3254091.27766511,NA
851.71484375,23.068885,2275063.74938432,2567383.42284191
851.74951171875,17.0330365,348898.229713606,444402.691018011
851.750137329102,17.4994715,701201.662658218,1028923.29853336
851.774963378906,20.479931,5795132.24015445,NA
851.783782958984,20.9856205,143323041.465386,NA
851.793640136719,22.9945375,549536.706180689,8560365.11394757
851.851440429688,24.797735,173187.37990407,NA
851.987503051758,9.12673595,169717.968815857,88557.1373344451
852.253601074219,9.3446104,257774.312508044,456416.266849295
852.508941650391,11.580038,2924235.50352774,2863791.42623695
852.513977050781,11.798533,726550.026907021,653322.060157979
852.520004272461,8.57951295,808579.618131631,811701.827375889
852.556060791016,9.3420292,975159.435869693,175840.740765586
852.563842773438,11.8368245,804954.328588604,868177.190212032
852.575164794922,11.628987,373789.867461446,209801.086448439
852.594055175781,13.370048,NA,172350.938240624
852.601837158203,12.7348515,1042889.86123313,787504.479872113
852.611541748047,14.0141295,841831.859011636,865686.748480778
852.641296386719,12.934478,1116202.93164939,1200419.49868008
852.650756835938,12.342518,639699.360022961,1049942.36119124
852.660812377929,18.958543,1190213.1308274,NA
852.705993652344,16.497777,5429761.17167152,5984364.40837174
852.718139648438,22.6755715,1137752.37580217,1270147.69381783
852.753601074219,19.150454,2265814.29786755,2126901.01799196
852.769287109375,18.249715,812697.717165452,988290.097993594
852.787551879883,21.1304255,13401236.3042395,21658104.7710748
852.796844482422,21.759281,1642175070.0067,NA
852.80615234375,22.570694,574116547.259925,3441996066.31267
852.842071533203,23.701088,1202773.16310699,1556565.47209076
852.895446777344,24.097551,343015.984508889,NA
852.954345703125,25.827824,NA,131391.410816245
852.956130981446,25.573503,180351.007506918,310478.050209026
852.981750488281,13.05982,107700.995679712,181729.283083326
853.512023925781,11.5694545,1384369.96859109,1338960.60297141
853.522933959961,8.6003505,379700.55983678,321505.906688606
853.559326171875,9.2210099,565054.909988882,NA
853.559814453125,9.3290627,1968266.31649912,544176.802490462
853.614868164062,14.008731,367540.29695273,NA
853.653900146484,13.48535,296324.556145557,20276080.3899766
853.658630371094,15.7661945,659118.87486399,456484.374165817
853.672882080078,19.7948745,28691183.7397953,NA
853.679351806641,13.7974355,314822.811582772,179241.194504299
853.694076538086,17.0176715,483522.15561397,640753.309485221
853.694946289062,17.450122,380058.441026273,NA
853.710388183594,16.516542,1292126.93676787,590022.080810643
853.720642089844,20.142806,302915863.349638,NA
853.731079101562,22.848457,8642408.80025245,268752.679775621
853.767028808594,22.8039205,309994.469071198,584208.923509221
853.7998046875,21.772247,329751818.857851,NA
853.809692382812,22.570694,9495255.15862897,2088254252.17665
853.898300170898,25.195371,625680.605107488,NA
854.486755371094,12.787526,492111.801377357,NA
854.527404785156,10.102723,219320.632589297,140426.557244765
854.53074645996,13.08621,9302304.23965079,10085330.7230935
854.546020507812,11.257295,2688082.07348576,2400651.72569201
854.563385009766,11.8434335,492173.728366112,462623.358442105
854.571960449219,9.8606844,222244.664542153,276939.041171051
854.590835571289,12.2537685,922235.703363735,1092266.63534179
854.608306884766,13.098083,882083.183641165,785488.605520549
854.658020019531,19.08556,1132994.25969,5361334.15117829
854.666824340821,13.8908505,1303301.12898516,1224848.95018124
854.676345825195,19.781908,15372177.1335823,NA
854.697814941406,16.886991,246434.532004687,577320.493950927
854.700347900391,17.303169,269983.064867124,NA
854.712860107422,16.51222,480931.158200395,NA
854.723541259766,20.168739,68356346.0610905,NA
854.73388671875,22.737144,2827697.66406172,3818459.30571394
854.73583984375,19.511776,4595990.8325268,NA
854.7705078125,22.3505785,2339275.4205703,3503987.03298373
854.803344726562,21.878625,12357104.4600793,9208258.03732121
854.812957763672,23.604436,1133342.63991851,1117658.98701474
854.891876220703,24.5989175,349319.399972578,NA
854.928970336914,26.567415,162675.859991144,251963.74749727
854.929885864258,28.55743,NA,125775.647845661
854.952209472656,12.789687,254811.137763054,379058.482826226
854.955810546875,11.347839,241143.896698834,NA
854.978271484375,2.6902963,NA,79519.4336625473
854.979995727539,25.410723,6959421.17326472,8429756.61467255
855.21142578125,9.3167676,1152560.65183579,119343.551279682
855.459655761719,7.84506975,8847625.5880921,8904253.20743382
855.534194946289,13.098083,4454381.0967609,4656624.87623885
855.549255371094,11.261396,1042455.2000386,NA
855.572937011719,12.643882,612214.127092503,987125.856315939
855.575317382812,9.64851975,314319.525214576,459739.254819795
855.594848632812,12.273193,371046.245626163,NA
855.611511230469,13.1045665,465817.717472807,495559.604077498
855.660369873047,21.522466,1057521.27140035,354117.045616168
855.670043945312,15.902482,1496814.10270405,374626.501180551
855.675201416016,15.9001495,569676.517149844,299190.924357188
855.688629150391,22.870067,383475.314970453,NA
855.697113037109,15.2152305,1225460.09234157,1444827.82905588
855.70947265625,17.9363605,2978444.56648121,2237874.72445123
855.711120605469,17.043618,201192.141061886,207173.246974333
855.726730346679,20.2314095,7045890.67859062,NA
855.740966796875,19.627328,1008335.02526221,607711.964276252
855.745483398438,16.649289,1378873105.12282,226869.276673477
855.782531738281,23.52703,797584.774597257,1290101.09814939
855.816467285156,23.347089,613147.23090516,541390.683166882
855.869262695312,25.160794,1976980.03112998,NA
855.869750976562,24.82799,1206600.34477778,NA
855.894287109375,25.026808,287028.897514463,NA
855.954284667969,0.6475673,NA,80842.8095609934
855.955780029297,3.39925285,95104.6851197458,110793.106584729
855.979949951172,25.4038045,4838935.52007176,4472535.60166516
856.212142944336,9.318593,762990.226899726,1194451.70629008
856.463226318359,7.84394165,3855823.47254151,4357805.14806036
856.537261962891,12.953544,1024773.93520523,1212915.70509141
856.548461914062,10.405272,246745.617464996,563332.077471794
856.587646484375,11.482075,1130612.17418601,934398.305384062
856.595764160156,11.251822,5651090.72979561,5668380.77121887
856.608337402344,9.9105579,157510.07700335,230531.314420941
856.658142089844,18.264734,376561.602338193,779822.282227973
856.663024902344,24.183269,NA,423204.652970137
856.673461914062,20.052045,23028351.3182665,22900252.8706952
856.677551269531,19.710593,1180587.50985186,776929.149067478
856.691955566406,20.587985,11567437.133389,NA
856.700134277344,15.2185245,543239.940342434,753907.422110634
856.712921142578,17.886656,792349.039499025,1653796.84036732
856.743743896484,19.512213,2075674.51695785,604859.761078105
856.750793457031,17.442233,29250720.9924226,513513.393041496
856.785888671875,23.58754,359730.777511867,357706.409328044
856.818756103516,22.50917,420244.439177845,3059682.27156738
856.821746826172,23.4141955,NA,652152.878713132
856.889450073242,25.19321,725769.205034061,NA
856.922012329102,14.41062735,389065.334203368,83751.3269882694
