"mz","rt","peaktable_1_10e699565419f9caf88e774674661338 intensity","peaktable_2_35140d56ebc2345ed69030c3baf5d516 intensity"
875.700256347656,17.238268,832821.791419227,1866801.97123809
875.7080078125,14.4481035,3836837.65911002,2850798.72118598
875.718292236328,16.654781,1306234.03273361,1447850.03755312
875.725402832031,16.967365,1467604.11428997,4068271.73354718
875.735794067383,18.0658495,4554233.43184039,5149212.08439821
875.742736816406,22.563126,10707474.9898836,375481.040526779
875.784576416016,20.255111,2504068.29823071,NA
875.794799804688,21.017187,257854214.773643,542371.073130915
875.976226806641,0.778464155,1491612.27543012,1701734.21966897
876.26123046875,6.4956658,319319.419528651,195783.809134642
876.271697998047,15.0530705,883946.882181574,784417.60764235
876.477172851562,9.5848252,444885.467816852,600516.559096927
876.480590820312,8.8617197,NA,177577.792043393
876.501586914062,13.766146,1323620.47666781,3868990.34505189
876.511688232422,12.570403,1313687.17822876,713468.352521255
876.515472412109,11.4790355,10054848.5622599,NA
876.543395996094,14.325155,8251626.57691518,1139013.89821969
876.555221557617,10.3505802,7888223.11542951,18626865.746924
876.564208984375,12.7012575,1407049.19330578,1321900.69687502
876.576248168946,10.6323715,648316.849655068,709253.483336858
876.592071533203,12.678426,1180169.74021692,NA
876.612670898438,12.718611,2076787.64832751,6011682.90715309
876.616455078125,11.3691255,2484370.8156853,2785660.34813252
876.637847900391,17.24259,1627768.32455247,NA
876.642395019531,12.862116,39891540.1247512,1928097.72303167
876.651306152344,13.2443735,14249220.159152,24072114.604605
876.66162109375,17.398187,264457.707180221,217767.700108591
876.672180175781,16.032395,828349.909724568,64724761.3369465
876.686157226562,14.584483,4366053.28758007,48116188.5359907
876.693176269531,15.742813,38144798.1751502,14632504.8837263
876.700057983398,17.223342,977094.99128976,1026211.34775143
876.717346191406,19.507383,4596184.94432993,NA
876.721038818359,16.631833,2670073.82861669,3354193.31284125
876.731323242188,17.3391205,870435.850410736,984981.90511547
876.743743896484,22.561951,1719120.49633494,1988514.8703309
876.79052734375,20.665714,1681049.74272753,NA
876.797332763672,21.0164965,79703532.4845128,104649853.587305
876.806182861328,21.734037,731592.349465816,1061744219.39975
876.937103271484,25.286316,NA,10788982.6222558
876.940307617188,23.068815,290599.985822332,517772.927908582
877.445983886719,9.71322745,569651.082589624,660560.985060059
877.480926513672,9.410521,270305.322057499,NA
877.505310058594,10.051819,130642.860325088,528802.448596875
877.517333984375,11.340728,5695567.94200309,NA
877.547149658203,14.225747,3016328.72809685,NA
877.557540893554,11.716765,4013527.78079632,3417973.05304868
877.568176269531,12.713003,2387669.49869818,451424.406440638
877.578521728516,11.3006215,573988.787055212,951241.598464938
877.613647460938,13.845399,2670098.15249811,6311029.07204432
877.620544433594,11.641115,9821526.29170773,1241302.72113234
877.641296386719,24.236043,NA,555986.644064544
877.652709960938,14.238713,3597825.8505449,NA
877.655395507812,12.764868,6998485.72368383,14073972.6617944
877.676330566406,16.042253,3772928.17167848,39618789.8674004
877.688781738281,14.599489,8013824.21098493,7499805.76770002
877.697265625,15.245768,11848278.2204249,1410393.17860449
877.707733154297,23.3682335,1592848.90635051,1214476.05095555
877.714508056641,18.3809415,1242064.82685475,1212422.031161
877.725265502929,19.822695,94765838.9580896,596173.148319847
877.732055664062,21.893197,657317.31654662,703642.756864239
877.801040649414,21.0164965,15523067.9663506,19187556.5942665
877.808837890625,23.924596,863494.832904831,NA
877.941589355469,25.238522,2545593.41121742,NA
877.946746826172,9.70777085,354591.888889404,297829.968510406
878.353637695312,15.705887,NA,916256.53085789
878.493408203125,10.651348,1061258.8909978,309622.128372895
878.500350952148,8.0111231,978367.076239456,1273343.91039663
878.517883300781,11.023051,2498751.38943702,NA
878.524993896484,13.845399,615144.845344909,375634.785047803
878.531829833984,12.540118,2185261.71674438,6071971.46649655
878.551055908203,14.0813095,2267011.42767001,2625727.27030498
878.562591552734,13.740112,2456910.12681397,3046140.76482744
878.570419311523,9.66497945,2758232.18520703,3205068.24450413
878.580673217773,13.117764,4258728.94978683,3681326.85421124
878.591339111328,12.5685345,21893740.1526562,26048149.6593646
878.605224609375,12.282216,626181.232928426,590540.761950474
878.615875244141,13.063096,1756773.16389753,1035904.84370578
878.622619628906,11.665236,2764345.09791187,2548469.7652097
878.63330078125,12.591984,2717161.41097868,5062777.57676245
878.6474609375,15.116535,NA,7041735.34460267
878.658020019531,12.432064,9164064.60742874,27924957.8971577
878.668090820312,15.064239,5509843.49747434,28857130.6387547
878.678649902344,16.038529,10669475.4777262,11872369.5980213
878.688049316406,17.354966,6718351.66440041,NA
878.699920654297,15.22848,3499542.55050384,717507.737970476
878.710159301758,15.0592965,760021.405926121,584479.901917958
878.717102050781,18.391218,NA,655286.67408257
878.727478027344,19.4867605,779732.425687939,844823.897963887
878.734405517578,21.4955615,39143460.9668676,487859.972520918
878.804534912109,21.195174,1018691.52443346,NA
878.811462402344,21.733278,187471873.830427,NA
878.821899414062,22.520544,831407791.09463,862215017.330884
878.912963867188,0.79349585,72684.1244662254,94590.0690316517
878.936477661133,25.266908,6619498.50794419,6428671.89007693
878.963531494141,26.127967,NA,182476.710002346
878.965270996094,26.7688,NA,115034.990219301
878.993347167969,22.962923,47688.1308196641,127232.409445079
878.996765136719,22.208712,334542.908026865,325772.240362021
879.497344970703,10.45539,926594.597019384,857900.119967805
879.5009765625,8.2564531,1038863.09995996,NA
879.528747558594,13.892964,166291.82133754,423645.400987625
879.532165527344,12.3965735,902966.038073895,578154.832552983
879.553161621094,14.062492,NA,1993612.82310471
879.563781738281,14.8762265,1074067.70171859,2244689.19681656
879.574035644531,9.7955677,1497835.81105924,933803.604968436
879.577606201172,9.09732565,1336517.77427284,13909263.1798748
879.595245361328,12.568242,11434908.1912228,11971922.7683587
879.609283447266,12.5113305,NA,553786.368458898
879.632751464844,13.268719,2384020.97274748,4095196.03826345
879.638946533203,17.0524165,731330.535912183,2872943.18219907
879.651123046875,15.124749,5289212.79515075,NA
879.661804199219,12.39566,2487658.45545661,4297305.30588467
879.672210693359,13.6820775,3230634.60635719,5133701.72964186
879.693115234375,17.7948665,2790528.61078262,3412316.14711079
879.70361328125,15.7459265,42973878.4054046,54331100.3040083
879.714294433594,16.2460795,484270.020067975,1739617.69244719
879.735412597656,20.1924405,13413646.1112894,NA
879.74560546875,22.627958,6822797.21528215,NA
879.808776855469,21.359102,NA,724828.977462203
879.815292358398,21.7240245,39655047.3479706,44554365.0570941
879.826110839844,22.52855,496315441.438313,811105.60187856
879.913818359375,24.190066,314955.487162505,361424.7516593
879.938293457031,25.095892,1263902.2043297,NA
880.491958618164,8.8734625,3326979.64738476,3362994.5006576
880.506240844727,9.1369984,709176.427008379,565821.995475955
880.513153076172,15.967739,1977270.17393536,771890.249344942
880.534240722656,15.359296,667363.344978997,1783390.06052766
880.537719726562,12.338095,6633796.44681369,2147400.12615563
880.544921875,13.037162,180539.486113659,182522.502476436
880.562316894531,11.259664,NA,615183.177683438
880.566986083984,15.418654,2245128.6834338,8870308.53577881
880.576538085938,15.578572,2949463.9397157,736775.094125843
880.581665039062,13.05922,811300.434967045,1151874.12809248
880.590270996094,10.367355,1235342.60449503,926596.33665659
880.604431152344,14.614495,1737220.74839907,2844482.85713718
880.621856689453,13.9365475,1372562.40909,2052499.94370841
880.632446289062,13.979385,838500.600533912,NA
880.642822265625,16.44983,974997.487236095,1216736.08886978
880.65461730957,13.257498,1382367.96259967,2774322.98293971
880.660461425781,11.399076,3436489.70005777,NA
880.673797607422,15.301956,3790752.76501312,1163617.12019299
880.681457519531,16.6245265,372280.187478972,584001.956224449
880.694580078125,17.344886,939837.880130132,567477.638134929
880.706024169922,16.752244,1403881.52381814,1162150.17485389
880.716552734375,16.239857,5351072.74611935,5034979.61734222
880.727447509766,17.5440405,16612189.9317608,16753202.0926599
880.740570068359,14.255689,13117404.900332,12850291.9066275
880.7509765625,22.636602,2523458.33983509,NA
880.818298339844,21.728957,1662251.70741657,6451756.52750991
880.828704833984,22.5140605,154447633.193915,169023647.379975
880.839035034179,23.2517385,141025318.21048,153726140.131983
880.934143066406,25.17369,939173.220280772,NA
880.937561035156,26.324975,247814.350468706,154191.187711755
880.962158203125,25.592936,266844.055193784,NA
881.034057617188,7.4028335,86927.5957342027,NA
881.035827636719,8.5395523,128932.744062071,123099.232911153
881.275390625,6.511936,296798.670532909,276443.983053598
881.41162109375,21.031292,NA,2907169.09336225
881.495758056641,8.8724404,1700790.69701333,1543975.19897812
881.509765625,6.5147833,518661.369459982,536828.38878748
881.520416259766,8.5992286,404816.513195126,287375.52837295
881.534423828125,15.422975,1802232.92634748,2848466.28601318
881.537811279297,12.355798,2686759.05314624,3582063.03355683
881.548522949219,13.0291375,1461247.28628374,2000988.0784003
881.580154418946,9.23700645,1948700.19617532,84303.4960605395
881.593872070312,10.223458,351157.762763315,1208896.88872126
881.608154296875,14.610416,1354673.41933312,NA
881.61181640625,13.828111,1666871.09868332,NA
881.627471923828,13.9217455,NA,741001.031081712
881.653686523438,15.129071,700363.87887283,989180.620476563
881.660797119141,11.403368,1505985.8660081,1963344.02374031
881.677963256835,15.393091,497094.900888752,580936.802022659
881.685653686523,15.523071,6580709.90412555,659999.020493451
881.692443847656,17.36361,230698.70383991,NA
881.702972412109,20.916397,1638154.29729653,1601420.12831446
881.710144042969,16.4438935,647576.845877354,489232.837965482
881.720642089844,17.073475,2990787.76804511,2249707.36130078
881.727294921875,18.387953,1992834.30776721,1668240.03842063
881.742065429687,14.2623285,3377954.68091429,5533534.05650863
881.759094238281,21.015806,365413157.458872,2274576.35709985
881.762542724609,23.54236,662148559.024092,1615213.53534937
881.7978515625,23.189439,386177.93179241,767679.505812175
881.801330566406,23.054189,NA,500742.718902229
881.83268737793,22.521125,29434976.899237,32099307.3075878
881.839996337891,23.3908135,630827.21226706,96614930.2494791
881.910430908203,25.1585625,1398413.54520474,NA
882.037048339844,25.428695,1277960.18660598,NA
882.462493896484,9.2635083,253593.049767952,NA
882.497650146484,10.255655,429431.78755594,NA
882.507476806641,9.6659038,2097998.21910844,NA
882.517669677734,10.1045995,252519.622967003,276759.569207392
882.525817871094,15.219835,351321.224805935,192113.329956212
882.533264160156,8.0706018,3894946.17727422,4023423.83820286
882.547027587891,16.5772135,3390641.10620392,3371134.02307688
882.554107666016,12.491844,2957791.1468531,960921.695810651
882.561645507812,10.845844,255478.282113378,5213768.55745548
882.596130371094,9.4494809,3233592.02587171,3209436.8393616
882.606628417969,9.871495,5510590.03392896,22846182.5511175
882.623901367188,15.51374,609512.573607175,1071590.23541297
882.627807617188,17.579716,281978.644795308,NA
882.638977050781,13.983707,483832.208033895,1480816.7884847
882.641159057617,15.806308,1934580.08694933,1832488.88020593
882.656097412109,14.6075305,2685991.15323981,2738800.31124985
882.670043945312,16.49054,529497.593818131,NA
882.682968139648,14.867582,915880.684152155,929322.380442183
882.689331054688,15.4793145,608970.842420416,882980.642010914
882.698181152344,17.346321,447435.947909055,329322.976763902
882.708679199219,21.024661,3280040.49180231,624507.164977247
882.719482421875,13.360118,1518747.87082312,8490603.39580686
882.722778320312,17.073475,885541.657994994,684503.069331084
882.729797363281,18.42156,680112.900711346,719920.000187799
882.743988037109,16.360877,3401140.91578965,1237050.91024127
882.75439453125,15.41763,71385646.9467283,157842702.382296
882.754638671875,15.613149,991836.400160614,NA
882.764907836914,21.7894665,398526706.673075,NA
882.800231933594,23.168224,650748.708872086,NA
882.830200195313,22.225719,3344857.59465745,3679708.18049699
882.835556030273,22.524866,4816910.47565801,4648367.73401253
882.845672607422,23.250344,25290201.1297502,261906.019680711
882.888061523438,24.940295,645132.165543262,NA
882.932281494141,0.85832726,92515.4077234236,NA
883.187561035156,6.2552583,NA,207217.923391969
883.1982421875,4.8650101,243848.903071533,NA
883.201721191406,5.24795525,366039.539675732,NA
883.472900390625,2.3295484,382175.482119891,216182.018104536
883.507843017578,9.6875143,928247.985418325,NA
883.5224609375,10.1374235,1290430.12824939,1030661.35808626
883.529327392578,14.122162,224134.123434377,211186.685315151
883.536499023438,8.8159575,160483.331598775,202570.63233333
883.550598144531,16.581305,1614999.46314657,563986.685401398
883.560379028321,12.885551,5964306.41157005,1152625.27903501
883.564697265625,14.122016,1827291.01630785,2533613.89937346
883.598205566406,12.38220165,1188884.08984502,662703.839467118
883.610412597656,9.8733657,12072628.5715364,2626763.61030279
883.628021240234,15.003729,529585.676929218,606466.42884141
883.6298828125,15.175002,NA,1088398.01538564
883.642578125,14.4483355,898531.235142152,1700374.08970687
883.645751953125,15.652048,419373.585489838,NA
883.659851074219,14.60165,1766561.43680294,1183290.35067608
883.688034057617,16.0459685,5314850.3066887,6140083.83310602
883.702041625977,15.827446,368217.536495609,855031.993712334
883.705688476562,18.208704,844997.663936908,271421.865627419
883.71923828125,21.335643,16080069.1624426,2980854.04874982
883.7197265625,21.613614,3605552.12184558,461732.352794098
883.732208251953,18.6710915,976093.862259569,744005.095836584
883.741516113281,17.553783,605882.27550747,1129983.71303837
883.748016357422,16.936677,2365982.79446435,3038563.82523141
883.758575439453,15.422464,8537220.27462547,64201097.4339154
883.765533447266,21.370208,143862092.5717,343018.57780923
883.776123046875,22.5276085,2705153991.29322,2858084485.21337
883.814514160156,24.342778,2988436.68095579,302695.198907821
883.832534790039,22.2192355,1995770.16912042,1736383.93570782
883.846588134766,23.2424935,5692457.62447688,6809407.62483425
884.144790649414,15.739443,1265810.98692281,1385479.38325055
884.206481933594,5.2933373,236663.160978041,136150.565161265
884.478179931641,10.397837,366626.74967555,10999144.5009689
884.499450683594,9.4494809,297571.379994119,NA
