"mz","rt","peaktable_1_b42ad67b5ffa65aaea420c60e1fab6b3 intensity","peaktable_2_54a6a55e44fb729a4104bfde9fdb6f9b intensity","peaktable_3_0f741699b76aff9fee4822748a201952 intensity","peaktable_4_46f664aac7a03c653f55ebe81c0750b7 intensity","peaktable_5_57332589ab361972997280ada9fa3ddf intensity"
1084.533203125,2.1839594,1573291.84901531,NA,NA,NA,NA
1084.77758789062,2.73721045,1285651.01039288,2042854.27185036,2957306.64058528,1902462.593556,NA
1084.7822265625,2.2963332,9404251.76978183,8952081.72568649,9404689.10764108,10231307.4436613,9989645.30762888
1084.88314819336,5.2786205,10236495.91845,9337683.87195279,10063829.6228232,1700445.32831587,10016259.4850856
1084.91674804688,5.6330159,3285013.92559834,3478515.93517783,4137133.09078816,4146831.15263547,4136808.38203105
1085.0365600586,2.17749495,NA,1723122.93718463,1517867.94635354,1309573.06275929,913382.863424955
1085.2861328125,2.1796375,1563883.04592713,NA,NA,NA,NA
1085.76947021485,2.10185865,NA,900464.738217358,NA,2439361.57587057,NA
1085.77801513672,2.7242253,4031794.1746441,3821660.88804449,2450385.23239941,1647600.27258871,NA
1085.78527832031,2.6291384,1917509.93614866,3522683.14653682,1523569.46832853,1969954.58899107,5725300.97217243
1085.88610839844,5.2786015,7190398.82676665,7074803.43860159,7555600.41677396,7731305.98728353,6924935.32211886
1086.12609863281,1.9981067,NA,2055569.33683603,NA,NA,1424605.38681581
1086.44818115235,1.9095044,1298283.34530389,1051348.0311331,NA,1166805.66091462,1490823.43103981
1086.45288085938,2.0197171,NA,NA,NA,1438381.93529296,1263888.85112512
1086.77172851562,2.1061614,NA,NA,NA,1356314.36339446,NA
1086.7798461914,1.9138453,3164265.85942669,2314567.4457286,1372028.58520603,2197409.83944267,1436561.55048666
1086.78942871094,2.7285473,1098227.15295524,1057581.83642063,NA,NA,NA
1086.89611816407,5.49470605,1521506.98084736,12822073.3929401,51430201.2234849,13839450.8499755,14417907.1497568
1086.90002441406,5.7281023,12950592.7471821,NA,12775241.0533983,NA,NA
1086.91442871094,5.9463693,4840011.93075886,5244104.05100543,27330725.9005534,30475424.2800277,27734175.9126811
1087.77825927734,2.1018783,NA,849847.899127976,NA,NA,NA
1087.90100097656,5.7194559,8797397.7435986,9510475.65965901,8945789.18467034,9474952.21109277,2127064.74906673
1087.92028808594,5.94422845,5482230.37516627,3695018.62679364,21263663.0719305,15933683.3651602,19911480.2642509
1088.0400390625,2.2055682,NA,NA,1762631.35587742,NA,NA
1088.29113769531,2.2099317,NA,1579530.76019268,1525328.83534781,1823421.4960769,NA
1088.5344543457,2.1753136,NA,NA,1285339.74620287,NA,1099026.76131469
1088.54064941406,2.2185366,NA,NA,NA,1707948.6574261,NA
1088.78283691406,2.1234497,1709944.70790562,1338213.05581379,NA,1160702.27313112,NA
1088.79235839844,2.2315421,NA,1339813.2067845,NA,NA,NA
1088.81176757812,2.30067565,NA,1250531.60627606,1357705.54426136,1538163.03073546,1769712.8112121
1088.90338134766,5.4990283,10476733.402203,11349168.4239135,9899234.8666124,12826024.203756,10981696.260656
1088.91345214844,5.65464465,14665105.3506105,13258503.2241694,12154807.1829095,11891192.3014607,11736728.253748
1088.92150878906,5.9355633,9489116.63202487,9716175.82105239,9489142.04817733,8796629.37041294,9713717.10587252
1089.03833007812,1.2071981,943735.313431202,661540.373082937,520193.275565484,549855.973418283,786981.68474437
1089.73803710938,2.3136215,1935751.57057518,2352075.58150867,2381840.12989116,2254963.60632308,2693038.61447981
1089.90829467774,5.50118905,NA,NA,1917257.69087511,NA,2058756.39853834
1089.91680908203,5.70216905,8065966.29842408,8712343.85895825,9178415.66231517,9330865.84734121,8137851.64668708
1089.92150878906,5.9225959,NA,NA,3048863.61671509,NA,NA
1090.04229736328,6.4866552,4176600.06938045,183025.668058489,4420284.95948746,177080.998499076,4576434.97084108
1090.46252441406,2.0153966,1033681.017654,NA,NA,NA,NA
1090.74291992188,2.3050183,NA,990957.427300967,NA,NA,NA
1090.78637695312,1.9721754,NA,NA,NA,1105239.2750578,NA
1090.79602050781,2.032683,NA,NA,1216929.86628685,NA,NA
1090.85900878906,5.0755004,NA,1832473.42855594,NA,NA,NA
1090.92184448242,5.6546459,3311275.49550695,2403258.6325286,2297310.94297557,3385253.07527324,2335907.21056142
1090.93151855469,5.4817413,5664180.66165544,2617115.74829911,5793199.73561998,3164149.30829734,5651294.26900241
1091.1201171875,1.9203082,1995522.47709234,1076901.05627737,1971917.90854697,1743807.07696996,1759369.9485404
1091.45385742188,1.9246713,1926034.67409375,2161022.36118497,1099061.81637975,1783887.8277135,920722.520418089
1091.78796386719,1.9462409,NA,NA,NA,NA,1091610.0218954
1091.93322753906,5.4774585,4779687.31045478,6001412.82691482,4783737.49322141,4247697.53542913,5047967.28174431
1092.53881835938,2.1320941,1278978.92848905,1698752.44750154,NA,NA,1306914.42847565
1092.68420410156,6.5320166,556803.813470833,578027.040316905,1064600.91267444,1066409.30158948,915568.185419767
1092.94592285156,5.63517525,3031480.39306912,3109446.6112183,2869587.00345396,2604150.90117862,2917396.76056426
1093.95043945312,5.689202,1962939.29207176,1805612.80681742,1691252.87795456,5865135.44672403,1967758.06923608
1094.31457519531,2.0413685,1457404.22534073,1229339.90994093,NA,NA,1697678.1704251
1094.74291992188,4.7296915,7884321.17628765,7140882.5624092,6969557.19777144,7620175.8665775,7867127.35854804
1094.80065917969,2.1796373,1633612.19651371,NA,NA,1590601.98146147,NA
1094.96118164062,5.7972955,5895557.3327584,6915727.2566498,5832643.74024148,5933352.6306733,5322193.10305884
1095.08764648438,6.4974408,3008139.2865234,3161109.84341765,3614957.52123817,3144763.87940421,3605245.76319039
1095.46252441406,2.0672602,NA,NA,918352.19561109,NA,NA
1095.74926757812,4.7340112,5764559.2995459,4418795.69709582,5072113.97042022,5686081.6277308,5005823.31801508
1095.79296875,1.95488565,1958184.96601987,1284218.52134371,2081557.72144145,2831589.5423699,2603168.07523386
1095.7978515625,2.1796358,NA,NA,NA,NA,2800826.79401399
1095.8125,5.0668562,4653415.00895141,3999908.84742297,2263903.9857026,NA,NA
1095.96826171875,5.7972565,3907853.17844496,4273113.99952738,4565078.43063074,3875141.62086488,4434736.57563259
1096.04138183594,2.18611955,NA,NA,1716691.52994177,1546175.57172637,NA
1096.12536621094,1.9548846,2036292.96098221,2513143.59458148,2618558.57532347,2443346.71244147,2629742.06618326
1096.46020507812,1.9505625,1776666.85142887,2167559.4133185,2458338.61009622,2075363.25130631,1889568.36997819
1096.71374511719,2.3784554,794701.131680157,NA,NA,NA,NA
1096.79650878906,1.9592072,NA,NA,NA,NA,1292704.05918806
1096.81604003906,2.910116,3529221.00161417,3287368.57734233,2925649.26748744,3289404.34630575,2633142.51041747
1096.91845703125,5.5876523,15031001.3340944,15731652.8825903,14542681.642158,7688026.68130321,12659060.0895502
1097.64038085938,6.4931188,1727568.38434191,1733970.51091944,2215398.94691546,1750464.76152919,1641933.02353423
1097.82104492188,2.9100752,1661493.52038984,1653997.78567574,1834098.28406887,1950453.16918565,1455529.30374872
1097.83068847656,5.2786015,1719796.75790784,NA,NA,NA,NA
1097.92346191406,5.594114,10658383.7324162,11423457.432415,10549825.4681625,10405605.7567815,8244239.60693215
1098.77844238281,4.7556633,7973632.23152374,7696752.47761518,7725551.65773457,7705416.38271484,8289892.42472867
1098.90063476562,5.3693661,3091423.05826951,2515805.16603579,NA,2433249.70306049,NA
1098.93481445312,5.7540351,7431121.2735551,12258802.2896925,5524700.61554699,5161439.55629021,7348801.12813984
1098.93505859375,5.7086711,11779672.4134467,43178270.5009372,39653857.7299003,37631288.2142048,10570468.1917253
1099.2963256836,2.2077305,1715988.43029046,NA,NA,NA,1809654.5028107
1099.5463256836,2.2055889,1355840.64120646,1308097.31762381,1440485.84754977,NA,1671669.05643619
1099.76635742188,2.6464663,NA,2019156.99115441,NA,NA,NA
1099.78112792969,4.7599442,5356818.24284524,4507850.98453535,4596680.47505546,5260738.87512872,4187632.40867735
1099.80065917969,2.2056093,NA,1582826.04729131,NA,NA,NA
1099.8349609375,2.4432871,3237048.7196805,2549762.75665519,2380039.56241349,2266902.62844516,3003770.00242801
1099.93774414062,5.7367653,8095372.16201324,8350555.46882217,6943709.8829347,5756979.5750507,7922891.58737673
1100.04052734375,2.1018389,NA,NA,NA,1128906.99954675,NA
1100.12866210938,1.9851417,NA,NA,NA,1411493.32718297,NA
1100.33447265625,2.4605735,2816396.05199616,3052071.00161943,3047688.79362591,3603560.25953296,3571840.82311118
1100.46667480469,1.9808181,1102938.07239965,1987025.33465016,1957429.71023391,1713553.23523331,1111134.48671917
1100.77294921875,2.6507492,1898925.50730262,NA,NA,NA,NA
1100.775390625,2.0629793,5295641.10391575,4884845.81448413,4985571.89817984,4825566.37221,4630336.92017729
1100.80267333984,1.98514065,NA,NA,1519583.5571641,1651106.36376768,NA
1100.82446289062,2.0931947,4571943.18643444,3952267.06508524,3718596.53821875,4061617.33385588,3784105.06785133
1100.83422851562,2.4476093,1906411.38240094,1930378.81059405,2182304.80889625,2167165.68059353,2133961.66106868
1100.91259765625,5.61358455,2567819.65987165,12351407.8370956,10903518.1767671,11391712.983072,11956170.8794522
1100.94696044922,5.8102414,17112175.9695333,13287189.2343354,19184691.8748955,4549627.34513192,18665824.1809519
1100.95190429688,5.7000275,NA,8788626.56384583,NA,NA,4842238.26670557
1101.12341308594,1.8814498,NA,1498023.31110249,NA,NA,NA
1101.13146972656,1.9851405,1723162.70361629,1472579.88716308,1486281.0415739,NA,1973022.24277219
1101.32458496094,2.0975148,6611750.16610369,5882442.03964239,6008586.63442406,5638876.5155966,5665490.94147244
1101.33422851562,2.4605735,NA,NA,844373.353325912,NA,NA
1101.4580078125,1.8944161,NA,2056392.36007936,NA,1361049.92611238,1710784.07990921
1101.76623535156,2.2098922,1776773.42694544,3215406.57131954,1101779.27083219,1448802.9389744,NA
1101.7783203125,2.0478108,NA,NA,3613437.33281814,1406091.35863781,3543937.17137634
1101.79064941406,1.9246319,850472.689109341,NA,NA,NA,NA
1101.82507324219,2.0932341,3943935.72888169,3110333.87627073,3578819.90942174,3641764.80739461,3633143.74883868
1101.91821289062,5.6070828,8429473.69597414,8509235.7094182,8583399.4628171,9096792.0360383,8680771.3745265
1101.95263671875,5.8015762,3833366.43414599,3985246.71977904,3073040.91581157,11942092.2136448,3660951.33772801
1101.95513916016,5.6589485,NA,NA,NA,3489531.08509723,NA
1102.32580566406,2.0931933,NA,1598249.79441286,NA,1345405.3916129,1483160.88037154
1102.76821899414,2.11482515,1780813.37288968,1238892.37586982,NA,NA,NA
1102.77783203125,2.0067501,NA,NA,1604583.20825643,NA,NA
1102.80249023438,2.2444693,2028598.35448594,NA,1275001.17052509,NA,1546712.279616
1102.92041015625,5.611405,NA,2246046.36209662,NA,2363977.32498918,1510173.95418394
1102.93017578125,5.7108129,3261428.07089328,3107525.2633449,2998701.3648103,3440600.52598939,3432425.74282851
1102.95971679688,5.8232283,5201325.21383801,4707417.60113928,5584946.08760416,2344272.11196136,3541702.97614614
1102.96459960938,5.8836964,NA,NA,2428461.11221464,NA,NA
1103.04333496094,2.1321332,NA,901404.847156215,NA,NA,NA
1103.29772949219,2.1191279,1933111.18970502,2344026.99354187,NA,1684547.94878598,NA
1103.54504394531,2.1407385,1587887.29125852,NA,NA,NA,NA
1103.80078125,2.093193,NA,NA,1595889.35464031,NA,NA
1103.93249511718,5.7043295,NA,NA,2039348.46155946,2252212.58408293,NA
1104.73205566406,3.3984768,NA,NA,NA,6224125.29776888,NA
1104.73638916016,2.920882,1995135.14398316,14562978.0284745,10369725.8382596,8452614.37165891,10555822.2849326
1104.8251953125,4.9587642,1518016.90094427,1404433.65411994,3298221.98231146,1362283.45654988,NA
1105.01257324219,6.6746453,284948.768163046,NA,203807.502864491,NA,NA
1105.1357421875,2.0110743,NA,1465932.43693407,1105883.1195615,1810940.16760041,2125061.74604579
1105.46130371094,1.9116656,1286766.34077534,NA,NA,NA,NA
1105.47106933594,2.0153952,NA,2290229.74351577,1920453.37915482,NA,1595071.54543087
1105.73754882812,3.0656725,4188972.71555475,6428713.22526151,2498282.13315713,744563.547591169,5581101.06179058
1105.79718017578,2.0153957,1742119.89271239,NA,1730519.48547956,1143543.42094754,2091987.1497855
1105.83142089844,4.9630863,2410467.50717397,NA,NA,NA,NA
1106.13226318359,1.9203494,1762912.42549079,2605099.89969122,961494.896279292,1996018.03670896,1102537.81463109
1106.46325683594,1.9203095,2008911.2911665,1797159.95665247,1699402.97953556,1033431.64709634,1537262.69407013
1106.73986816406,3.1737262,2327722.62829415,2243248.66765875,551182.134548482,896574.37906997,365444.297825581
1106.73999023438,3.97333825,2207603.87469456,2542926.80965159,2813150.8656821,1805129.9970824,3134883.6183868
1106.79919433594,2.1710326,1913068.35485447,2196094.47894636,NA,NA,1379302.30278495
1107.05126953125,2.1710326,NA,1332902.32465002,NA,NA,NA
1108.8974609375,5.9485702,12445227.1696427,12026640.3548386,11785693.5098756,13115881.1502731,13065889.5108338
1109.32360839844,1.99810695,1098093.46075997,NA,1456531.83065362,NA,NA
1109.69079589844,3.61458115,3456474.03734472,3724124.98261199,4756211.09733601,272221.256642765,1575509.75458264
1109.80889892578,2.19692495,1159450.38856312,NA,1245561.15694818,1030317.26259825,1002459.35342306
1109.87927246094,6.0522591,7474960.93994682,7205771.40204719,7798961.6572095,7615521.72844486,4517793.03848435
1109.90026855469,5.9312816,NA,7263057.4257537,7414347.94401789,NA,8415245.63180675
1110.13244628906,1.9375985,1628124.33660272,NA,NA,1350112.21521301,NA
1110.13977050781,2.04350895,1071567.2158937,1564650.84882319,1272135.27775078,NA,1686241.03512544
1110.30249023438,2.1882796,NA,NA,1679956.58649721,NA,NA
1110.46990966797,1.94410025,2492332.18531013,1329421.26897806,2320856.89676427,3296255.72443996,2873366.27644415
1110.55450439453,2.1818179,1315820.90475366,1340894.49863802,NA,NA,NA
1110.69348144531,3.7788219,2801083.18978745,2295939.35193255,1444833.01236103,2263819.29598088,2205439.01004338
1110.7978515625,1.9570471,4705156.80273591,5519671.7105248,1995147.94917636,5522347.91859169,5651941.64206022
1110.88732910156,6.0565841,11188877.4789839,10713370.1998545,12347413.7497429,11675474.1433528,11460023.8577775
1110.89721679688,5.291568,2648854.20460333,2207857.12690855,2261223.9859492,2521365.9408174,2272130.03505843
1110.9072265625,5.9485282,NA,NA,1713235.57381162,NA,NA
1111.1357421875,1.9419204,1653481.96756687,2737353.51608399,2283707.67751613,1809688.87445775,1869701.95317816
1111.46392822266,1.855517,NA,1033417.11186647,NA,NA,NA
1111.6181640625,6.5341771,NA,NA,875951.301551411,NA,652942.325608919
1111.69775390625,6.4758304,NA,NA,NA,2364380.32869185,NA
1111.79968261719,1.9894637,1771899.32603307,2088340.45785946,2455819.20212982,2742401.40007987,2515079.40149962
1111.89172363281,6.0565841,4522576.66974075,4540296.01670404,4983277.2082673,5310469.95219508,5523975.46343771
1112.81274414062,2.5729508,7468369.65514405,7789773.35913383,7820346.11443773,7949613.34498854,7867084.47600046
1112.91247558594,5.6028002,9596849.62277007,3775220.54451362,10074915.4831692,11344576.8304905,10235887.5060969
1113.81481933594,2.5643044,4646779.10824603,4851671.93018492,4626909.45892978,1592154.92758659,1146632.79536926
1113.9147644043,5.5919536,NA,NA,36489850.3109711,NA,6876483.46994604
1113.91906738281,5.5898337,6386469.87100068,2703801.67224984,6266824.02015189,6805740.00416831,37074923.88099
1113.95959472656,5.9053098,NA,NA,NA,4141058.62790214,NA
1113.96447753906,5.7453886,1760010.82125787,11508844.1490075,3320290.59122155,12106475.0124289,11503675.1037506
1114.05432128906,2.2401865,NA,1271960.63570756,NA,NA,NA
1114.80737304688,1.97219405,1191827.30659443,1508087.47121363,1754224.89338746,1604665.92460931,719228.299019432
1114.81823730469,2.57729285,NA,1437369.66123159,NA,1598520.84557465,NA
1114.91931152344,5.4860638,11711299.2124829,13041487.872099,11872686.6362981,12748887.4294537,12173262.7006059
1114.92834472656,5.70000795,11159872.0032083,10266288.134826,11278736.724421,9840425.99131201,17549566.1234085
1114.96313476562,5.9009854,3236546.07941738,NA,2127409.12145772,NA,4494196.05010274
1114.96813964844,5.7475715,9245491.01590733,9394231.47303281,1930469.45355395,8814280.02705405,9552724.87777817
1115.14056396485,1.97001435,1344128.1969014,1433151.93771928,1293080.7643874,3131187.50100281,3526106.55186075
1115.4730834961,1.9764963,2457652.47627112,853135.361015813,3666310.47601641,3219624.44202872,2845909.17611887
1115.79797363281,1.8814091,NA,NA,NA,NA,1273521.091923
1115.80798339844,1.9721755,2843561.45570624,2829460.29753807,2413794.54628332,2520991.5782476,3129956.87115038
1115.92309570312,5.4990277,NA,NA,2980293.68057905,NA,NA
1115.93310546875,5.6978671,12965901.1618809,8206834.00161833,8368549.90419599,6664254.3381797,7476405.90798352
1115.96801757812,5.74757105,3484690.35773297,2610109.58794534,3267752.62103615,3309832.26414167,2992340.42102907
1116.13821411132,1.96785235,1063959.11057652,NA,1583629.59362166,1242451.65980166,1776859.6559243
1116.33325195312,2.0327247,NA,1500505.31739628,NA,NA,NA
1116.7939453125,1.9678532,NA,NA,NA,994039.574176314,NA
1116.84411621094,2.5772731,1330342.80065476,1058128.47374662,NA,1580257.51114706,NA
1116.93438720703,5.6935243,2857624.70758879,14975979.0363937,13970186.5986201,16546342.1941687,16684688.1944632
1116.9440612793,5.84263755,8393792.6452473,9316428.49295011,8753868.25565583,9281743.28579668,7986410.46521808
1117.76635742188,2.5643053,1299865.03855322,NA,NA,2005948.04776866,1887260.89507632
1117.93688964844,5.7021698,2947877.86581603,2698356.13577728,NA,3002999.62802661,NA
1117.94702148438,5.829692,4232279.91638807,4302965.78415525,5761140.28194848,6111725.82053213,4980080.18422196
1118.71472167969,6.7182897,227471.794628134,218822.273444141,NA,302224.651734432,NA
1118.95080566406,5.7886514,5088593.44163685,6121027.68512682,5183745.62766139,5683687.58401297,5254892.44625451
1118.95593261719,5.9831079,NA,NA,NA,1265420.28715961,NA
1119.47839355469,1.9981059,NA,1695601.65573854,1818418.88139224,1602061.27327678,NA
1119.81042480469,1.998108,1092508.3596872,NA,2867926.19416688,2966819.14162781,3191148.36621093
1120.13732910156,1.9203095,1405827.90989475,NA,NA,NA,NA
1120.14733886719,2.00461005,2539752.43503093,3158223.69949538,3207367.06437843,NA,3383853.04740853
1120.47937011719,1.9894636,2323169.21183663,NA,1504890.09342046,2403687.56673477,2444637.45350671
1120.76147460938,4.7556633,4194101.96086575,3904451.45652425,3700837.26136655,4223365.31017086,4649203.37389041
