"mz","rt","peaktable_1_9a1a6818f2d5c0a846f9ec646e2fafc6 intensity","peaktable_2_8d59aa14e898d651b1d995a612c7bd53 intensity"
962.521179199219,10.806808,2332312.97428781,NA
962.541076660156,12.345485,549873.844622845,3788760.98389219
962.549072265625,13.235843,790536.353340013,749562.036845614
962.565185546875,11.265336,563601.660731466,610434.263938584
962.581298828125,15.624401,934691.566371082,522362.152809738
962.633392333984,12.518412,1041714.8688248,1078152.82771218
962.641357421875,13.617505,25700832.5913075,26615279.8878207
962.665618896484,16.064681,3274987.83990753,4044948.9254128
962.681335449219,6.5507232,415208.289549124,338576.419637884
962.693420410156,16.918394,922437.448052338,490616.434428119
962.721557617188,16.51283,3247030.48940452,783252.312230646
962.730865478516,17.558278,6578704.52877208,NA
962.741531372071,6.3659947,574847.88355322,583461.857050315
962.753601074219,20.719375,496537.264512673,1157387.7392034
962.761489868164,17.841223,3195849.71255869,3073596.76802296
962.805725097656,19.639563,3093583.98084849,378956.036013263
962.821624755859,22.0902825,1768773.71598332,1567039.46178748
962.82958984375,22.649743,2569188.17509876,368764.237089608
962.837524414062,23.898837,1317958.98992525,NA
962.865783691406,18.941359,447996.767328756,NA
962.893768310547,22.741392,847205.225106317,1065464.94830296
962.899749755859,23.5193545,561441.701965977,733546.821251717
962.909545898438,23.687052,1229464.58310772,NA
962.917816162109,24.5273985,14991336.6820291,422134.28788759
962.941955566406,26.435507,163034.800923277,NA
962.945892333984,27.611277,134922.463455873,NA
963.037841796875,25.400529,6253371.71855259,5351608.20621478
963.190612792969,3.8574011,88290.4840323397,NA
963.463684082031,8.99400505,2414427.83328376,2474547.1192413
963.507598876953,10.072867,1812747.77603392,2646010.73608949
963.516357421875,6.5118244,603508.633224032,647201.878145745
963.543731689453,12.319394,2278043.3625591,2550596.77153266
963.547912597656,10.5503035,10330494.4842394,12001354.0826175
963.584014892578,15.594667,1184070.85787201,352859.604905624
963.644485473633,13.612356,14720764.875315,14461795.5742032
963.660186767578,6.071154,NA,293189.332118576
963.668960571289,16.072009,1691813.27582019,1841450.28330795
963.688385009766,17.0179245,589879.798814317,331611.843740147
963.696594238281,7.40984965,246656.859075982,250066.152544382
963.706298828125,9.4110914,NA,785522.735653894
963.724548339844,16.736764,624234.274964757,829595.642337173
963.734313964844,17.812588,3467383.7565236,698100512.031942
963.744323730469,6.5031798,273982.604585121,212685.561473322
963.756469726562,18.928393,666090.369136204,827856.225098466
963.764556884766,17.8510495,1995280.86650768,2351468.46435
963.782608032227,19.670414,1718395.90443511,538458.708773442
963.804809570312,19.615611,888368.103214938,578374.446097507
963.816772460938,19.931126,2391140.27623734,1013537.02468242
963.832702636719,22.850573,2056655.90552815,3288709.50539912
963.840789794922,23.4385305,2422667.15035682,1284473.33101968
963.868927001953,18.1393525,1829395.81360594,1786007.08331226
963.914398193359,25.160897,2042066.71319817,NA
963.921203613281,24.015534,10311633.1090423,NA
963.965103149414,9.00048805,1646788.47837318,2355989.76047066
964.041870117188,25.446157,661990.125038284,NA
964.463790893554,9.00706725,1061353.50549482,1281403.91927128
964.515289306641,9.12078905,915081.259649053,212871.315340971
964.519897460938,10.9214505,896464.801000292,1393212.45923485
964.552124023438,10.544483,1653881.58750561,384942.375006086
964.560241699219,11.118001,4473732.17790562,1576461.69340123
964.566345214844,14.2234485,2938102.98038532,NA
964.588363647461,15.476865,460679.055934215,NA
964.612487792969,15.859373,1777732.19822428,NA
964.645645141602,13.605873,4203876.61434186,4962301.91463799
964.656860351562,14.438306,5075376.46738964,4712310.81408749
964.670501708984,16.4731535,5687173.02122058,5534264.53654304
964.681198120117,16.5083165,1537124.54842269,2426496.92901559
964.692626953125,18.249461,NA,288855.157356578
964.700866699219,7.459554,117637.959865498,277709.052288118
964.721008300781,17.211119,566172.269943287,708286.779528246
964.729125976562,14.256485,NA,1930734.12166638
964.736877441406,17.812588,552954.518608107,475699.647169723
964.761199951172,19.5162015,477506.191328895,525870.189551264
964.769226074219,18.476934,581714.210903412,488276.111696946
964.775207519531,19.473585,NA,965033.766470646
964.785186767578,21.275307,1017052.63672032,NA
964.821426391602,20.1359965,1555772.88902388,1924983.69733922
964.825302124023,18.54503,6417835.70031739,7875046.61995402
964.845458984375,23.362893,282099.936486831,403283.872503029
964.873748779297,18.1426545,763412.796691179,1196185.83879094
964.90869140625,23.108465,NA,805169.704063138
964.909851074219,23.436369,744688.014930928,526223.99323149
964.924011230469,23.993923,2900276.27291714,NA
964.934509277344,24.1874685,7192159.54252497,8411298.09554634
964.966186523438,8.9740086,448940.460892843,NA
965.207962036133,5.2127398,698613.178923067,NA
965.517578125,9.1378896,NA,493078.450624651
965.521728515625,10.92804,NA,450084.40086798
965.553924560547,10.376123,1906878.11333812,2235414.1013138
965.566101074219,11.113678,1109275.16842336,818946.273476226
965.570007324219,14.2078005,1538783.17835438,1724951.33190937
965.59001159668,9.6880081,1035191.03091548,1035658.98031431
965.618621826172,15.95446,796768.750590495,NA
965.630249023438,13.1192045,2650492.29586502,3544591.95837751
965.659454345703,14.438306,2302279.34987156,2034862.22808655
965.672668457031,6.73555625,115994.404163389,158268.117168246
965.683364868164,16.979058,5001582.65374599,5328461.87200548
965.706756591797,17.556475,193600.641093153,890702.003652209
965.71484375,9.5779779,666031.13970414,424365.889758754
965.722961425781,5.0701097,265201.581064046,674767.97941666
965.739196777344,17.3852385,393836.293638981,NA
965.7431640625,16.097793,364231.690255786,1342317.35726247
965.763427734375,20.107629,NA,1814352.83816957
965.771514892578,21.7373105,20658724.7218117,27284065.9844028
965.779724121094,22.5181065,3438253.78327289,628238.055832029
965.787292480469,23.950702,3236375.12050687,399402.689646566
965.799682617188,21.914981,2430284.30715896,NA
965.827621459961,18.542869,4655858.16105459,5160991.16489625
965.835601806641,21.206153,4571199.67825318,5040433.28100467
965.847900390625,23.107888,2812430.08032743,NA
965.855926513672,24.417219,26161277.9497048,340150.555902638
965.912231445312,23.439957,605106.325329592,1036959.909079
965.932006835938,24.348338,915879.977108372,545903.19086157
965.9365234375,24.188419,5339245.03010242,NA
966.029235839844,25.389478,NA,5998504.6137414
966.210479736328,5.2496826,251187.082021393,NA
966.480651855469,10.411572,5472480.2523525,5548666.92947063
966.533508300781,11.325463,743828.948974683,NA
966.549133300781,9.47127045,452184.28458839,NA
966.572387695312,13.747011,6228477.67549594,1043651.50510877
966.581634521484,15.431483,6854481.13775619,305959.085174059
966.592315673828,9.6966524,526389.105092089,744440.058805634
966.6337890625,15.430982,2423621.46534935,3266969.6940117
966.658050537109,17.686742,997303.315018615,1104495.33680391
966.662139892578,14.0112875,1777649.20244441,1626214.72765639
966.686355590821,16.9898635,1493176.31634563,1260441.51867095
966.690246582031,10.411952,NA,989750.906970946
966.70246887207,17.359128,536146.818159866,980578.931318924
966.710510253906,18.779354,425888.820813282,140055.436659469
966.714538574219,9.3848282,359276.371473584,699101.029641574
966.742614746094,18.950003,472227.446078223,2024536.4861438
966.745895385742,14.5379515,2179826.64486187,2483840.05578006
966.775054931641,21.7269735,3741561.14866207,5863997.58639015
966.791076660156,21.9993735,2694176.60358938,387318.053969083
966.803375244141,21.9202895,1428918.68824175,1713392.70219239
966.831466674805,18.527742,1206384.4837509,1407476.2915781
966.839599609375,18.867908,225102.557404442,1608457.66314046
966.851654052734,23.078003,703522.234980451,791196.500800294
966.85986328125,23.7540455,11656416.9253991,NA
966.895751953125,24.277966,NA,310066.491947818
966.908126831055,27.8301055,117221.59469671,91019.1887514848
966.924194335938,23.734596,761596.247641856,3331478.71507873
966.9326171875,24.354146,483791.360307626,707612.431556465
966.938354492188,24.1950865,1606724.22367027,1136405.95172343
966.988098144531,7.8528674,140764.313004604,193119.187788246
967.223114013672,6.4946326,904145.476155859,1116944.53399521
967.485412597656,10.4137475,2325264.61255221,2634286.13065544
967.537902832031,11.351396,669451.015139295,NA
967.574432373047,13.7797035,4307718.02629315,5025578.22791721
967.582458496094,12.0664955,1487311.45958814,1351477.02179626
967.586486816406,15.414194,2112832.91913001,NA
967.61181640625,8.6977304,NA,901550.770521451
967.636962890625,15.234826,2100263.4580711,2112380.6918747
967.647079467773,14.1057355,2619965.62257753,2115425.30062219
967.683563232422,18.1244395,1100312.02457154,1289996.77981263
967.695434570312,6.2423475,NA,177290.222354556
967.703674316406,11.446912,664799.324496576,2213622.74937236
967.711898803711,19.2520045,3125807.29883167,3386052.13182744
967.719711303711,19.7906565,4935646.10571099,521327.2539435
967.748001098633,17.815097,5469476.91785345,7175927.82047112
967.755798339844,22.476857,4514646.1801632,2386796.86180459
967.760192871094,15.4803215,2371055.9907764,2759209.41396093
967.788940429688,22.531073,19456796.474222,19879346.7526163
967.796508789062,17.707152,2372236.7097515,569265.888390454
967.815307617188,22.187275,1189267.59093451,974984.070136873
967.827728271484,18.379561,1121741.89080022,1420783.99774335
967.847152709961,20.80527,4654182.70629016,436783.521275624
967.849517822266,21.4431455,9183402.26915821,15000769.201096
967.864715576172,23.669764,5555347.66862193,NA
967.873016357422,24.52956,58266417.1138863,473640.450133616
967.909362792969,24.311102,1918860.02285383,1793945.25889473
967.929809570312,23.7318715,1646413.6330917,1447326.09480656
967.93798828125,0.79342488,406154.175438813,NA
967.945251464844,24.603343,457117.243383616,NA
968.225692749023,6.51304745,347463.772201243,458043.374927706
968.495971679688,10.89325,1573093.42595902,3552845.0445
968.516448974609,10.420231,8027286.53649951,9525092.71980934
968.560501098633,13.018799,13832684.0974088,575178.891678752
968.564697265625,10.559465,NA,15537118.1683519
968.589019775391,13.983516,669474.295278759,2229899.69471062
968.596984863281,15.624401,582117.789763604,1040165.18310326
968.61328125,14.524985,935299.972482187,2320765.25909252
968.649749755859,15.663475,2148714.81805508,1157187.75286454
968.669891357422,15.7003545,2058725.24515313,2777043.61718623
968.680084228516,16.5012475,2902626.6213244,3744814.81057217
968.686096191406,18.1309605,480415.684158254,782941.712359907
968.706420898438,11.449092,NA,1030281.59733377
968.714263916016,17.6556205,478426.183848765,917118.662567597
968.726318359375,19.7961495,3425390.83202252,3364800.06695373
968.754974365234,22.511434,4231242.77805181,NA
968.762969970703,15.883936,1431365.73867843,2945808.24332257
968.775024414062,18.824116,584862.068489299,1112040.21106407
968.799468994141,20.2259565,986932.506300681,1139790.87209859
968.811294555664,18.809534,1473050.94346596,672447.017266426
968.819519042969,23.591966,1218560.1068489,NA
968.831604003906,18.383804,524815.172568042,NA
968.851989746094,21.327172,3095760.60819191,3905887.52485488
968.855895996094,19.1881595,1184015.78657923,1172012.35696175
968.867980957031,23.683427,NA,1590413.05378219
968.876068115234,23.998245,39061902.0848414,NA
968.904754638672,11.94776681,967171.751322669,128035.597282606
968.911544799804,24.3187245,1509000.87290902,1437208.07564482
968.936950683594,8.9783308,414625.49800719,NA
968.940811157227,23.7784955,1300202.86821053,1434406.48939592
968.957214355469,28.019029,152208.84308953,69561.3618082037
968.961196899414,28.875498,83995.4564715287,NA
969.054504394531,25.433032,7754190.2839311,8299606.4329635
969.168151855469,4.8972246,201568.702813922,NA
969.208099365234,3.8746898,219915.465037619,NA
969.443115234375,8.9956191,303778.47530586,NA
969.499847412109,11.100521,1224212.6408156,1209938.05385764
969.52001953125,10.419206,4258027.4105644,4068062.62177405
969.564926147461,10.566439,7954830.5134144,8652570.67054495
969.593124389648,18.6432925,1085732.76707903,788035.880411242
969.597152709961,11.7764235,223885.572684058,834804.549509996
969.6171875,14.4509235,1881035.91987947,3539559.80663347
969.654251098633,16.7580005,1442484.81413531,1586984.05509467
969.662200927734,15.077747,6415776.64465776,6758513.63806027
969.671524047852,15.7003545,315882.214525688,1638389.65215422
969.675949096679,5.06438885,182986.027876659,385389.082559484
969.690338134766,18.664743,1756262.44842849,NA
969.710296630859,7.13571575,625457.124223181,801670.23101424
969.716629028321,17.6674435,603321.472931228,503054.170554157
969.727233886719,19.628577,591728.543807303,4061264.37450284
969.736755371094,20.4108815,1498406.68846355,46938236.137584
969.779296875,18.4789435,466889.444193766,734509.892151564
969.791732788086,19.201126,6533304.7339389,9694777.0428683
969.8037109375,23.243592,1685566.53423322,2235929.38467469
969.812866210938,18.158782,1004091.9339954,1255686.16179587
969.828079223633,20.626727,1211129.0480578,1232093.26012167
969.832397460938,23.920447,4825880.25322695,NA
969.840744018555,19.3695665,10107591.5342244,10381796.5852288
969.856384277344,21.3367375,668863.569393479,1060422.8718858
969.864562988281,22.2434625,4299161.81559195,4582300.84333075
969.880310058594,24.002568,11514951.6905135,NA
969.888732910156,24.197063,26300976.7890596,NA
969.909088134766,23.085459,527158.216545946,606674.607030465
969.924285888672,24.420723,797006.674457342,1013648.70205456
969.943542480469,23.784979,550599.363167618,564626.674774676
970.059265136719,25.454802,984956.829894416,NA
970.513473510742,12.177099,10953416.6681324,13756019.3759203
970.570068359375,10.17133,423216.337165562,401232.952322336
970.578414916992,11.1141605,1650328.12235585,2127622.47171774
970.598663330078,13.253767,797999.711649854,932329.069067343
970.602752685547,15.349362,1807423.18514341,946161.781249698
970.631195068359,15.841529,7476585.34632544,10111269.0603152
970.655471801758,13.885278,4853277.9148791,5127248.81961752
970.663558959961,16.1394515,378880.834905691,801839.278807238
970.683868408203,16.801597,2030489.21379096,380927.500627028
970.686218261719,16.9006755,NA,2052155.37740724
970.712280273438,7.1856524,416632.678386446,406303.385659408
970.72868347168,16.808143,708428.502396084,915655.499407716
970.732666015625,16.112892,NA,662173.552073442
970.74072265625,20.3157935,537713.755259984,832598.616766189
970.777359008789,16.405628,4962085.26050338,5233319.89986849
970.793487548828,19.38249,1102389.67793138,1247835.4321868
970.809448242188,25.018267,858408.072473185,NA
970.81787109375,18.143544,NA,510928.745116396
970.833984375,23.903159,3249343.73146597,NA
