"mz","rt","peaktable_1_c4b3914dd90735a33a45120d8df44ff0 intensity","peaktable_2_1b1006ad6cb397288f90b10ef7667b13 intensity","peaktable_3_f4ec1ff27c5417004501f1ddda634b82 intensity","peaktable_4_bf770f1972fab092cbade6df4f371c50 intensity","peaktable_5_4140721552f8eb635981a4efba2257d6 intensity"
893.664306640625,3.6837368,3232779.7198532,2935270.8114943,8772871.48152,2878563.67046043,2717253.90976089
893.673233032227,4.28018745,4650317.29966446,NA,1825640.6369293,2020035.23252834,NA
893.685974121094,4.3363663,9592055.74075195,8917461.80310951,10848077.5199485,9602136.18551942,9219066.82376413
893.703796386719,5.4514861,3332795.73902232,3020483.80550681,3619110.06861283,3471511.74586181,2354900.95348762
893.7109375,5.1143599,5071747.94968165,5317781.22513525,4931145.42040744,5513464.20247086,5050811.95755674
893.728881835938,4.83989605,9358027.70742559,1627648.74549861,10392625.1047137,1557927.38367842,5561181.6880566
893.754028320312,5.5552123,NA,NA,1887133.97891424,1830751.39251337,NA
893.76123046875,5.7453908,44446823.5570716,43764892.3532627,45382223.8563373,45013244.4711657,45964521.0760343
893.840942382812,6.0868359,4795045.37249792,4800790.53432727,5085711.27787669,5289512.10100892,4831795.97944671
894.525512695312,3.4373769,2564627.98938571,3655693.79168628,4079906.59032862,3550104.88178268,3575189.91931557
894.546997070312,2.7890568,1366704.85668562,NA,NA,NA,NA
894.614837646484,3.7226329,16004579.0671059,17661794.3487854,16135354.9082279,16688828.2026746,15928338.5590766
894.622375488281,4.2391271,7093626.52186716,4179094.25275255,7378774.96863227,6340492.45928793,5674492.60327533
894.629638671875,4.0122066,NA,NA,NA,NA,4051239.5836663
894.643920898438,4.4790006,4562900.0287897,3365191.47337332,3790496.7275261,3479871.58082996,4377450.22817197
894.658508300781,4.5870625,9357646.43300151,10185308.0801538,10332155.8690829,10108832.8742068,9762816.50638952
894.665481567383,3.8025901,3722167.77408734,3088420.96532757,2125138.16610976,4043745.24036618,3113084.30009959
894.676086425781,4.0165401,14068846.1486373,15257385.6996446,15094889.0827037,16380048.5539775,14840524.3779168
894.683471679688,4.7080805,4840885.80690376,3563688.40787137,3667033.98201637,3764330.00897321,4355015.33738903
894.697814941406,4.6259619,21401094.5123938,20724742.6266008,21796958.5856929,20549755.8227967,19871663.7560435
894.708587646484,5.4536466,19613428.3307798,2692178.54976056,18061984.9318154,17651514.1044573,18019319.6738181
894.714874267578,5.12516415,2715979.93338433,NA,NA,2699788.58694599,NA
894.730163574219,4.807491,3367255.1771459,4112041.75685493,5109183.24016951,5543389.65441313,4559293.15557286
894.765991210938,5.7453832,27743770.5500973,28535885.3266383,27331905.902297,28075695.8491425,28520336.6940019
894.855895996094,6.1732813,3003455.68532826,NA,NA,NA,NA
894.967315673828,6.48231185,2073512.27904967,NA,NA,2491703.20662883,NA
895.150451660156,2.0283643,NA,1577168.68199324,NA,NA,NA
895.398559570312,2.0197156,1704500.83364608,NA,1806398.42099202,1922292.03532186,NA
895.53173828125,3.4330416,NA,NA,NA,NA,1620345.49529655
895.628662109375,4.0294953,4823584.53925651,2910460.3474543,3892523.34532445,4004211.71965481,4049439.07283512
895.646789550781,4.4617101,NA,3558749.98771574,4303218.53352414,NA,3445469.08507182
895.653869628906,2.0132295,2271416.69591635,1643210.28341279,1818761.28094769,NA,1474802.19323673
895.662109375,4.5870581,4252232.22580838,5347132.84997147,4535547.79713805,5059635.78589331,4969712.67098436
895.679138183594,4.0165288,8278991.39322445,8705812.66078766,9921833.34322084,9484335.73507836,8950867.54409057
895.686309814453,4.6994305,2080334.04139614,NA,NA,NA,1991046.72344996
895.700805664062,4.6432457,11529912.0789919,10282607.9877535,11084968.4293266,11197885.8537846,10302001.1441348
895.712158203125,5.45580535,3469876.50916681,3511083.76304357,3052434.90923382,3451292.14216951,NA
895.72216796875,5.6459817,94884189.65981,96721217.8723241,96551037.6637745,93403033.2260137,95139973.8548044
895.740295410156,4.8074821,8953843.40289786,2684101.87102744,7809906.27267873,8511378.32311442,3751381.09254563
895.76904296875,5.7453788,8491336.110234,7116823.47467631,6774338.30633383,6964462.09550532,7969413.55800413
895.779724121094,5.9269197,61005028.6763946,61111625.7045915,58924466.2565204,59829136.6568526,59264676.1117579
895.902130126953,2.0197069,NA,NA,NA,NA,1773528.4885096
896.478149414062,6.7052986,NA,NA,NA,NA,241665.000386131
896.478271484375,2.9187219,260149.874829562,333328.975635908,3021368.63994205,268186.660511532,3804867.67056921
896.514343261719,3.47195125,1772575.80643836,NA,NA,1777645.42278411,NA
896.636779785156,3.44169455,1261819.61508774,2223768.12341812,1970527.40162964,1530387.25319995,226562.439364818
896.640319824219,4.3709518,5781573.17645668,1638022.08027869,NA,1626080.0317047,2586017.17985739
896.658447265625,4.5870608,2473400.99805635,1683712.56466479,2566044.90397388,2602557.98679803,2875814.53599429
896.683654785156,2.22286,NA,1978210.2947342,1677727.91775094,1365328.13165531,NA
896.705261230469,4.6302774,3133659.72084223,1719778.42923027,1550722.93710796,1802688.68015325,2809360.22429106
896.714263916016,4.4011981,3378296.33028336,NA,3271677.57318901,2813611.77141943,3475385.43324279
896.723327636719,5.6502967,62823766.6603657,55762721.8723614,59090722.5678712,58949821.8703216,54701290.1546086
896.744873046875,4.97172965,9081289.78795555,3970522.88875876,3433675.16354268,5899718.68935491,4573120.36146676
896.777282714844,5.2440146,2287587.72667313,2578237.98204816,7543361.33060103,7453335.86505596,6661260.42578814
896.780883789062,5.9269083,38075284.223219,36893402.4016594,39245215.7772284,39660555.835579,40353499.7783213
897.184753417969,2.2012495,NA,1545728.50375208,1581620.84756737,NA,1407880.13486558
897.484130859375,2.6637125,1553201.33461772,NA,NA,1170218.63923022,1397931.50968715
897.632873535156,2.7717684,3601293.13759277,3249610.44013388,2676440.05769971,3679555.65187631,3098743.90895213
897.643005371094,4.38392175,3565858.30802587,2899343.72392277,NA,1946879.84006424,1249628.32728858
897.660919189453,4.5135824,NA,NA,NA,3435576.54546487,NA
897.671752929688,1.90517625,2474971.33316728,2055892.51159715,NA,2283272.42916451,2681217.20632059
897.686309814453,2.1926007,NA,NA,NA,974250.356796467,NA
897.726898193359,5.6459747,16998345.046497,17048800.525837,17641727.3769846,18672173.1399113,19103617.522606
897.736633300781,5.8275108,157827403.906328,160167825.769283,151105199.089289,148849349.70803,161209350.006973
897.756469726562,5.0538503,14575208.5738654,NA,NA,NA,NA
897.758422851562,4.9998213,7486070.04634588,10245524.7183315,4333398.83086307,7531601.89060087,13321753.441334
897.776428222656,4.4314574,8572967.58716177,7781516.32171988,9407986.70185009,9198563.70551162,7998541.25836911
897.783752441406,5.9312347,11150032.8117593,11311232.9924375,10996014.4751672,11746194.1418242,11310928.3166057
897.794494628906,6.0868359,30417375.799591,28717452.9110734,27033104.0638867,29066713.4150798,27042296.2569661
898.173706054688,1.9030208,2477466.95701752,2598138.72739724,2146011.20558195,2209182.8148285,1994921.86134534
898.578460693359,3.515173,3564182.70481688,3278186.1939699,2674492.70435719,2391429.3455563,3181635.13889061
898.614624023438,3.14563265,1611635.16786469,351310.248583097,525462.130867523,500742.531106158,1436776.54427897
898.636322021484,4.07704095,7264377.14578628,6497052.27355206,7104593.36384697,1123078.04365688,5876547.40848434
898.676086425781,4.3536633,9348583.61474082,1470651.65590669,9216796.19622691,823526.319458438,1615038.31000452
898.678649902344,4.362312,NA,10521609.0993184,NA,NA,NA
898.723114013672,5.65030045,4102210.11901334,3214882.76039341,3380450.67748897,3748235.95981775,NA
898.730346679688,4.6346059,61882761.1848089,55273332.4952273,60535852.5263127,58766857.0643252,60138223.9175013
898.741027832031,5.8318353,86984650.330681,87666183.7979217,89649582.2706342,90780154.9464438,95562747.0231316
898.759353637695,4.98685265,4190852.46624338,7165241.69477705,3078503.75739355,6075395.02620454,7187291.8985273
898.791748046875,5.45580105,15575370.6774431,14097127.8802275,3112784.50981875,2829260.14185996,2892600.39831933
898.79833984375,6.0911607,18365954.0910698,18143365.8873297,16594963.0858773,16121864.0966955,16470758.3441372
898.90380859375,2.0499618,NA,NA,1767295.41738553,2105668.32737483,1852924.65989259
899.1552734375,2.06509355,NA,NA,NA,1562410.19211014,1382233.59924234
899.404937744141,2.0413288,1437303.80419614,1228120.80911457,NA,NA,1291303.19059162
899.580627441406,1.80577165,391202.878926773,329496.872169701,945796.103642814,309034.115653165,616193.575623094
899.584167480469,3.11321765,994256.608262248,611682.98968507,391798.574579874,338255.445527439,618821.165936831
899.62043762207,4.8334194,245395.868254808,265479.682246857,369182.542286335,275704.875952898,364893.003594393
899.638610839844,4.08568715,NA,NA,NA,3138566.77646307,3121853.32799515
899.649291992188,1.9505663,1731085.28881678,1595717.35898138,NA,1332541.16481337,NA
899.65478515625,2.0456484,NA,NA,NA,1013031.81728428,NA
899.682006835938,4.362299,4359334.60484908,4860526.03891072,4495462.17925262,4901887.35670066,4229850.07952265
899.714660644531,5.06465095,2935287.72595988,NA,3926380.12716318,3168124.85546172,3313596.65827092
899.736267089844,4.630275,35521981.196807,34194958.9054299,36528652.7362328,36352382.7035082,36836536.4756382
899.744018554688,5.8361526,30055765.8165641,25416842.7829239,31084913.0186306,26263058.8387438,31034472.4127168
899.750823974609,6.0176771,84471941.7223696,89628351.9388107,86489578.8000166,84810047.4585029,87421482.8173639
899.772583007812,5.1359717,3487840.20803421,4657581.66178426,11547518.5871106,3822802.33992601,10190049.2570452
899.794281005859,5.5098322,9537166.42782327,8374399.89445499,8951450.78673433,9529007.31976276,8384413.10381673
899.801513671875,6.0868311,4526000.15124846,4123495.40736168,4221557.26312517,4066446.82924147,5134872.60540491
899.808807373047,6.1559922,6836027.95028607,7405600.03658334,6498405.71134985,6887361.37607739,7547867.35591237
899.901550292969,1.9462422,1118430.55448626,NA,NA,NA,NA
900.1494140625,1.9505663,NA,1298103.23752013,NA,NA,NA
900.546966552734,3.8393282,NA,NA,2223815.91247153,3463572.96285545,NA
900.558715820312,2.4648973,4291004.17116132,4100674.79451901,3629229.59657482,4126659.02597053,4013762.29915275
900.591796875,1.734458,375213.862340363,518035.682911313,NA,NA,633225.315944018
900.595275878906,1.2676668,366235.379080958,543686.615973678,431726.066246302,452117.002416238,420198.099752341
900.649719238281,4.21535335,6373372.21216614,5637002.6089481,5677657.89187476,1278652.75684638,5896833.49217288
900.664367675781,3.8868738,2691750.6172482,3777065.95744985,4935855.41334111,3511675.67782519,4235005.76026746
900.675109863281,4.34717595,NA,2770821.0618531,3265604.40649288,2654150.23746603,4530633.33627765
900.693359375,4.7037582,5674648.73051719,6661997.5451325,6314586.50843437,5973384.88971525,5788063.25507472
900.737243652344,4.63892535,10573290.5208038,11053739.6486184,5493436.34940667,9184476.56298064,9495407.42434414
900.747680664062,4.950117,26600297.3536455,4379900.72699619,27868091.4087229,28271813.0217423,4035475.08619015
900.754943847656,6.0263289,55989129.8312043,54701623.4235354,55470885.0914618,55988705.3270767,54836153.2878904
900.776733398438,5.1446037,2399691.61549162,5241921.86961841,5934836.16543789,1719680.65758642,5548424.61189863
900.798461914062,5.4471522,5633424.0974501,5969611.58113816,6442154.19214401,6588990.68406521,6372175.00447349
900.81298828125,6.1559943,4206453.90142405,6984280.12046671,6535231.67402174,3010318.83811595,3443571.44552083
900.983749389648,6.47366965,16826446.366205,163067.809130237,19136755.7711378,18346197.6473976,201005.880400028
901.560913085938,2.4692209,2156599.66222122,2516076.32063822,2791787.86894696,2372626.69873977,2429762.07419915
901.651794433594,5.05816335,3062875.73766339,21662406.8231976,21071957.42532,2878695.04894236,2309566.85194481
901.655334472656,4.2196731,NA,NA,2686969.43693268,NA,NA
901.674468994141,4.3342155,1589402.35546397,NA,2577126.92309266,2564396.09949644,2786954.26621074
901.695373535156,4.7037557,2817163.01273666,3394617.59674996,3221938.04532867,2996627.58050961,2814774.51414727
901.717163085938,3.8393284,NA,NA,3310661.67522141,2683148.36106561,NA
901.731689453125,5.3736875,10603172.248407,14373836.0003032,11783803.6448566,11120613.03009,10216602.3070795
901.739013671875,4.6389266,1702878.5348927,NA,NA,NA,NA
901.749938964844,4.9371505,15459018.592655,15300727.4570368,16059935.7060081,15869561.9844173,16410852.2814146
901.758209228516,6.0306482,16387193.6353935,16999234.4561876,17383774.2073511,16317581.8135041,17709035.4685528
901.768005371094,6.1387036,NA,8110970.89570345,7004945.42508941,7575686.54468381,7626465.40115439
901.811645507812,5.6503058,4545515.04820009,78607080.8639736,5386832.05939521,75756763.0264849,76285357.0438239
901.986694335938,6.4758182,4279093.02540188,3171238.15817714,3551680.7799602,3780092.52240725,3422219.78008768
902.407958984375,2.0802279,1488343.80676088,NA,NA,NA,NA
902.495330810547,2.9230426,10075262.490403,9698287.89483595,509559.304985487,10737446.0985341,515727.153512843
902.531799316406,3.4719497,3512818.09086409,3533172.96345769,3877797.35153832,3769596.42298142,3502945.25015804
902.579956054688,2.6810036,11670714.4295208,10886802.08652,11616102.0661056,11063388.7918801,10933325.5489876
902.655517578125,5.0581715,14726246.4611442,12860581.5086799,1257359.14057884,13329931.0974755,13441357.6060911
902.658996582031,2.0715856,NA,1137364.08614156,NA,NA,NA
902.673675537109,4.32341045,2955644.06884199,2474998.4722074,NA,2294887.71429995,2006853.96391728
902.699157714844,2.6615526,2156436.88456501,10830724.1819295,11577173.0131738,10888470.6912201,10364009.6768323
902.735534667969,5.3780115,9025475.50127141,6656826.76699919,6899637.98007376,6622147.13913527,7952667.63834521
902.753723144531,4.9371505,3910378.93983057,5849895.23541141,4343526.70428843,3473614.48968581,3702800.40237675
902.772125244141,6.1430146,NA,NA,NA,NA,5469669.25110753
902.814208984375,5.6546235,26420489.393743,23299682.6672418,23895136.9651504,25813856.9464221,23637195.7101592
902.822814941406,5.8318213,235639853.315779,242045843.591879,233140443.231936,239935464.627119,248523664.043316
902.902740478516,1.9916152,NA,1223483.29344506,2174384.74766081,1733962.49886046,1913465.94614709
902.954040527344,6.50824515,NA,1224617.10311527,NA,944719.041151203,NA
902.983093261719,6.4715077,5273094.68362075,5129556.92905955,5801577.2907428,5177772.88933558,5903247.84923941
903.154174804688,1.9743266,NA,NA,2249084.79899119,NA,2029682.08657116
903.405212402344,1.9808178,1540723.29258797,NA,NA,1229394.4984244,NA
903.500366210938,2.9230442,4416978.66441468,4449649.14126803,3986265.6185278,4254613.87582962,4308315.67094307
903.503967285156,2.6550706,306367.936925346,7117279.68902287,7954577.18391027,8393063.53374903,420584.999298886
903.533264160156,3.4849162,1045665.03513113,2865656.48158827,NA,3107265.67464983,2544694.6279291
903.584655761719,2.6723567,5958071.61959523,5397082.52322477,5178305.13093834,5243133.60134243,5611705.89325273
903.631652832031,2.1882832,NA,2354660.12776529,2491814.12183765,4453876.97525941,1620363.83422032
903.638885498047,2.8625301,NA,NA,NA,2701171.95701288,NA
903.658264160156,5.05601025,4020709.81139946,1218278.9165489,3687097.62322239,3705297.96025597,3910351.6696468
903.700866699219,2.6593929,5093694.66145049,5717035.79875919,5393351.50515609,5503050.931478,5804814.52155169
903.737365722656,5.256988,5426786.82921617,6006914.52436552,5423189.48077064,5860636.53787466,6948724.40103676
903.748229980469,5.509832,73370117.0460035,72450316.8392969,68178029.5194691,72611138.5947246,68173444.6649343
903.821273803711,5.64381725,5586873.27987305,NA,5374405.69865195,5544997.60130703,7435777.392168
903.824935913086,5.8339932,142131130.341371,6856521.55314752,143438251.845258,139173033.513873,145849542.037339
904.50715637207,2.65506945,3895108.52223298,1513995.87061256,3664718.86307081,3603084.41037322,3850680.0989085
904.510864257812,3.1650817,5293987.5512248,4659568.55435635,4980467.51060128,4913457.77793167,4892278.27755095
904.543701171875,3.1888473,2191935.30441645,2334634.87421465,NA,2296602.5423627,1860172.00306705
904.551849365234,0.30815774,149145.233209531,191737.476651522,NA,NA,NA
904.587585449219,2.7977007,25577042.9448701,23801086.1026814,24997894.9497804,24788757.1610316,24566571.6870489
904.598266601562,2.9878717,26365383.9466532,26611737.9871652,25763402.1797947,26354436.2891609,26373976.8095007
904.633178710938,2.18395415,NA,1931112.57654254,NA,NA,2072812.22760058
904.653198242188,4.0813605,6211054.00063405,5829028.50220089,5157317.75684589,6133249.4605455,5996467.46982996
