"mz","rt","peaktable_1_cd50ccb78452ec991ae0713c06eaa2e2 intensity","peaktable_2_1ce76f90ceb7b6eb61e97d80bf2b2758 intensity","peaktable_3_97941a35a927156f25f13ad8bbe6abfe intensity","peaktable_4_bc2c8b6bf21ec6153e480103a3c1b008 intensity","peaktable_5_b6fd2837c88205e51932742f87fa108c intensity"
895.528640747071,1.20609205,2254710.81723773,NA,2229532.2122466,2335096.70383913,2389410.1384327
895.647216796875,1.5169528,1109815.17839391,973236.176779314,1086955.67606221,1066737.49354415,1057579.02635703
895.648681640625,0.67265826,3968875.48836143,NA,NA,4318183.24020317,3789760.39531028
895.720275878906,1.8584119,2329490.03712514,2245732.82955783,2212289.29893825,33043260.6821354,2240518.14288229
895.723327636719,2.0063841,NA,NA,NA,2300608.44104611,NA
895.740966796875,1.6597447,14704815.5772983,31233733.7490606,23801081.1673084,27210349.8578817,25858882.841658
895.816284179688,1.6796887,NA,NA,1045730.89996683,1097555.14501561,1154972.05482539
895.897888183594,0.67162091,2947690.1511433,2727670.80641769,2617671.85416792,2891816.82235389,2601099.85118538
895.987915039062,0.67497431,NA,1164490.23036734,NA,NA,NA
895.996795654297,0.717608515,1383782.90016468,NA,NA,NA,1307283.81586461
896.144104003906,0.64316984,1887265.73728331,1903264.73162238,1800958.03170501,1827083.17510779,2130352.37731713
896.324096679688,0.67703534,NA,NA,NA,NA,1093055.30638015
896.394104003906,0.64437691,1378613.01957551,1376235.5324597,1454649.28973107,1375765.803572,1446555.07621903
896.647888183594,0.67720548,1978078.21981321,629870.968229272,NA,1927172.04311578,1938391.21106296
896.658203125,0.67599798,NA,NA,1408121.36900518,NA,NA
896.724655151367,1.92539175,1147843.89634983,1155891.02836185,1257208.96088546,1138275.79944863,1247905.38308402
896.744384765625,1.6577731,9093357.15168168,18164873.469799,14215762.4210111,16787223.6999906,15317825.2728956
896.777313232422,1.7440749,1446403.37787685,1674276.17773425,1666333.08986278,1774929.05381906,1639372.69724067
896.888031005859,0.67053309,NA,745293.299410452,685225.844787437,699994.722803175,721432.81338247
896.990814208984,0.67563226,746518.784739452,NA,NA,690014.273798546,NA
897.138214111328,0.67123369,NA,773756.44918992,NA,611344.050267726,NA
897.736389160156,1.8969562,8860070.98914898,9033248.14168426,8988986.21261703,9057084.75477579,9461346.73760399
897.743789672852,1.61171995,1409465.65495796,NA,2496761.76929165,2762598.21061452,2877533.48003081
897.756637573242,1.6609623,27926430.7242878,49404476.4798071,17059003.6504426,40193063.7051517,35913265.852872
897.79248046875,1.9280809,91461649.4580712,91295978.7848206,87590240.5901354,88108331.8388838,86973453.3707897
898.650024414062,0.68062484,NA,1520409.64191396,1884326.24842015,1663784.94272939,NA
898.740020751953,1.5986819,5467594.36252725,4966298.36293313,5289803.49356439,5182780.45415568,5914270.96420022
898.760314941406,1.67845595,15972574.8753765,27878478.7268929,21317077.7050991,21106195.8119385,9267343.96539673
898.792205810547,1.8050369,11131342.2749919,11518998.3942506,11341264.2377812,11750582.9603866,11932516.327011
898.796020507812,1.928446,50065315.007865,48301733.2844249,47555394.0331979,52177799.2443577,48660291.5645926
899.152160644531,0.68256369,3510907.54239322,3042348.27084928,3046459.47154605,3256519.8053126,3586997.25458742
899.402465820312,0.68158252,3253460.32515697,2947613.28833934,2765185.96296836,3192333.94507261,3169973.42657029
899.647827148438,0.65192406,3252640.25142224,3091721.42940588,2850365.69495794,3038725.38313623,2831188.2248528
899.750427246094,1.9144646,387849.320393862,10746633.7810323,10603563.3471304,11313075.3380284,1246735.36738155
899.765502929688,1.6730927,3274039.8796253,6770514.79279201,5261951.4986433,3425553.35329184,5106832.75636152
899.771591186523,1.69546765,21368165.3005597,24495100.8194437,22790744.4674745,8702888.36585665,21673447.7529705
899.797668457031,1.8050213,6335876.9162475,NA,7237858.34872651,6773740.10208111,6696402.17818649
899.803039550781,1.9275958,NA,NA,20139597.9620872,18549516.4619562,18311175.8193855
899.897644042969,0.65192406,2157912.35304546,1753370.08081591,1847318.60280419,1750326.92862398,2082119.13276503
900.147827148438,0.65436214,2139296.41499903,2502552.78225687,2122884.38044079,2233800.55541943,2181889.72468668
900.391723632812,0.68154001,1217821.05532074,1088013.3915005,1036026.41648536,925142.456804443,1007255.61667683
900.65283203125,0.68937893,2258741.0410996,NA,1934869.40710282,2035487.21506425,NA
900.659744262695,0.68804167,NA,1775740.68769739,NA,NA,2125906.68337174
900.754577636719,1.9232188,NA,NA,6242728.32263064,6354800.63433957,548819.108709421
900.767730712891,1.67794425,1353924.11355539,NA,NA,NA,951041.980826863
900.775299072266,1.699386,10191180.8125341,12987041.7467546,12241945.4737793,12671056.8691035,11630222.0018184
900.806396484375,1.8602356,74829351.7662313,78020502.3800764,75597088.1509297,78541089.5053476,75355490.524779
900.885070800781,0.65313153,520212.289805156,NA,NA,NA,NA
900.984100341797,1.9875371,941560.143202589,NA,5487147.70113384,1211873.96550141,998138.764613346
901.138244628906,0.65296094,NA,584538.857375081,NA,535661.863013198,561208.436974688
901.329833984375,0.68797773,1144575.90839317,1354891.58628865,1097092.96343326,1021386.03393203,1151256.74609874
901.658508300781,0.65531999,1190046.72318992,1224533.0156676,1382927.58992632,1368902.08136584,1347497.00250686
901.73046875,1.7396978,6468123.79673804,7650215.49198792,7154553.9497279,7472871.26102082,7197206.05313971
901.757934570312,1.9954414,NA,NA,NA,2402361.24753253,NA
901.764495849609,1.5475928,2441920.48017956,NA,677705.791439721,873912.66774572,2621312.82463284
901.786926269531,1.7621155,7616174.74106494,9431010.18406284,7825018.09742063,8247290.69030231,7702097.78068265
901.809692382812,1.8575311,46723986.3995289,47944264.0219196,49840668.2827541,50219882.5704423,47107296.7739393
901.986938476562,0.65192406,NA,NA,524627.694266369,NA,NA
902.406188964844,0.6864502,1585533.59066041,NA,1515943.82640226,NA,NA
902.5810546875,0.97833963,1303217.25997499,1085733.92312309,1056614.87948983,1091835.1550807,1106750.86171043
902.653747558594,0.69033673,3293874.69512458,2891250.21570754,3217044.80900818,3443186.48863134,3163345.19593649
902.734191894531,1.7423974,3854699.75714016,4660646.38741772,4574638.81731689,4586599.38789946,4158621.82117814
902.791748046875,1.7634541,3771309.21874518,4330430.16088655,3407450.87544423,2519309.8966935,3357147.13912537
902.821640014648,1.89694075,300657178.645255,304888738.854197,302515388.165554,309805219.683172,NA
902.9013671875,0.65969709,3009689.97615066,3074753.4195717,2981454.78575,3369894.57419601,3474228.46521982
903.15185546875,0.65965413,3028268.30067688,3168583.37661729,3063334.55170305,3287755.76025486,3052814.79641852
903.401245117188,0.65952653,2363196.35792078,2312998.92291946,2065379.46701204,2395322.8286102,2531569.88048138
903.584411621094,0.99375861,543479.815689149,NA,475408.647714128,516195.701832349,447627.02261201
903.649536132812,0.659196685,2102870.99162458,2085155.07885611,2143549.21935412,2325374.10516513,NA
903.746215820312,1.8058868,570736.544304514,1026942.53898722,1052699.21361275,875877.842208142,687650.881983235
903.783264160156,1.603059,1062149.64826523,3364591.42543655,1113367.54353778,3001748.84588852,1074223.81032914
903.791564941406,1.7927555,1120769.9587905,NA,NA,NA,NA
903.825012207031,1.8969562,185990125.577639,193990368.274386,187719279.113887,197166614.701059,190322083.208646
903.896667480469,0.66403122,NA,1173249.67876752,NA,NA,NA
904.141082763672,0.660102395,951808.067645672,805784.098696919,893848.041798001,NA,1045648.40337194
904.391845703125,0.66067823,812893.490415224,NA,732266.117321442,675286.751086416,NA
904.595947265625,1.0714635,6675399.69105869,NA,NA,NA,NA
904.697204589844,0.70882623,2418080.23599014,2206951.53488301,2483996.32324902,2422685.57251881,2517851.82466422
904.749786376953,1.8071834,17741141.066134,18919890.8940336,17974856.4121377,18045079.794165,18677148.2778617
904.786682128906,1.6029997,482504.700784055,1383571.82783961,1376050.91138607,1603140.88807442,1441538.19255234
904.837722778321,1.91487425,632074277.141218,616150507.756994,437600.391252983,797978.730072259,611490.399122788
905.002014160156,1.9827948,NA,634847.386936272,NA,NA,NA
905.518859863281,1.0093208,810415.39671758,582026.801171907,554907.165909199,624821.047441203,677376.974143981
905.599304199219,1.073652,3648938.79776269,NA,NA,NA,NA
905.675262451172,1.4731817,3518131.61334346,3455599.81398788,3088682.50310232,3118549.68889801,3114867.56053083
905.686584472656,1.7418863,800592.966350675,NA,NA,NA,NA
905.69921875,0.706125985,NA,654577.643539172,661819.893243515,NA,NA
905.761566162109,1.858047,1960689.39927375,1972091.31811424,1868087.75158912,288235.034521803,1706334.58091671
905.7978515625,1.6643385,5154255.23583637,7783571.1074206,6494832.68045054,6758508.85209628,6826029.22459305
905.841094970703,1.91781335,388782566.497866,391985493.094371,391560999.723053,396732967.882605,510368.230791239
905.899047851562,0.70342546,NA,959025.387908024,NA,NA,NA
905.910415649415,0.699706345,1156831.76757686,NA,NA,954394.539124362,NA
905.991271972656,0.66390363,NA,NA,NA,NA,1359028.30418392
906.00146484375,0.702352425,1398681.29938592,1058091.01245007,NA,NA,NA
906.153259277344,0.66788706,2576675.71422666,2261574.79100398,NA,2336144.57341425,2273246.16415577
906.159240722656,0.70226054,NA,NA,2224358.90171803,NA,NA
906.328125,0.66505533,1178903.74639694,1152810.95915694,1215232.0774264,1132621.76562033,1087673.93191738
906.404693603516,0.66828073,3327011.66810621,3003952.02936585,3193336.88771714,3184093.94056794,3549195.59400587
906.611846923828,1.12160415,NA,2433765.70256465,3040428.29500477,NA,NA
906.673095703125,0.70007204,NA,NA,3107368.54610464,NA,NA
906.678329467773,1.47024785,459992.329182715,1894911.90736195,1949841.70168128,1887916.22489002,1932948.84957874
906.76513671875,1.864128,1166509.18629085,54157557.7251194,54121085.2596454,992165.450567716,1008867.83582226
906.768737792969,1.5366502,NA,NA,NA,NA,399193.428272414
906.80126953125,1.6687159,2762547.41763235,3796354.41614138,3582472.09700906,3821147.4853808,3735192.6866347
906.852966308594,1.9350116,465597701.974642,467495349.519039,471013730.66025,473373517.362666,466731426.999415
906.853210449219,1.6402643,NA,NA,NA,NA,711051.193796202
906.904846191406,0.67063986,2750265.15306166,3040227.68165693,3198739.23261525,2889858.78820942,2798877.08146241
907.15478515625,0.6694324,2432616.89938018,2611342.72641654,2370897.50358154,2700204.58106277,2448553.56395356
907.40185546875,0.64218873,1549287.8873302,1607787.64276671,1446108.42968181,1543091.24858931,1444045.1432545
907.536010742188,0.986322255,2079395.55577665,1752897.66920285,1868032.70469363,1809429.14034772,1854096.37513236
907.640045166016,0.66894183,1526742.20287386,NA,1287171.28508474,1209495.16928718,1168413.036803
907.678649902344,0.686450215,1265216.28350934,1122452.29852765,1409305.4272431,NA,1263562.97319786
907.683227539062,0.68937893,NA,NA,NA,1157650.49790266,NA
907.703430175781,1.7940522,5622994.15489078,513026.228956667,5443163.27313993,452818.562370022,567996.051603963
907.777221679688,1.5714956,224470.473006844,753463.08112903,1447154.96138789,401826.78760603,1546262.57301858
907.814270019531,1.6643688,7427972.40968218,8548453.75715504,7274230.52307179,6958854.52115822,7122691.84539608
907.856689453125,1.9350116,231008048.935899,235440916.496252,252281071.597752,247105667.376411,247510904.312231
907.894958496094,0.67046936,NA,NA,701306.146980852,911785.136462366,1101484.46208714
908.144378662109,0.665637535,913227.436833929,848006.751788676,737686.308061345,NA,985223.995334151
908.539489746094,0.99166927,1091604.77839286,836131.798433335,899794.461970421,861001.165563108,926901.243173621
908.6591796875,0.54803779,NA,347450.174269679,NA,NA,NA
908.7060546875,1.7861895,3139611.39172753,588641.339178093,470689.785938651,440512.698937383,472183.838272499
908.780822753906,1.6140324,120989750.314537,259854.31825603,788308.543097904,765035.445860113,859085.8753163
908.817565917969,1.668731,3782219.45811287,NA,3220389.13509131,3910737.79899694,2928074.41718638
908.860412597656,1.9335735,77283002.3143292,76691104.3635173,NA,79736011.7594994,77465508.6895382
909.551345825196,1.0735121,10093844.9511926,NA,8565706.9440948,8179153.25927954,8345610.62918275
909.656799316406,0.68062484,2727331.64685322,2694878.81988768,2774905.32449285,2659836.48039548,2713812.55433675
909.718017578125,1.8487772,NA,NA,17869096.2469661,NA,NA
909.720275878906,1.5550156,1086982.86241554,1667411.39148393,1620728.54315414,3433759.9148139,3146334.91616897
909.754821777344,1.6762295,1571728.8708136,NA,NA,1058468.12357227,1227573.69567212
909.792709350586,1.91497085,383822146.100004,NA,385192423.617079,409885555.565414,1384014.95572134
909.794937133789,1.58142985,NA,NA,1467787.86380625,NA,1378684.06630875
909.827392578125,1.6752817,2398710.11491317,2645932.38038175,1846265.37359095,1857199.65905522,1528416.23028506
909.908233642578,0.677610745,NA,NA,2995282.98471089,NA,2626551.36759992
910.158508300781,0.67843628,3326883.56896609,3317386.78952092,3373328.86476077,3357976.35263569,3206813.26182695
910.408752441406,0.67818659,3248691.00841621,3422648.77080223,3364150.32002394,2918831.71574803,3274613.70796832
910.554931640625,1.0714635,5317060.75036374,NA,4666777.40977837,4402190.23976741,NA
910.661560058594,0.67497431,4563422.7641015,4818186.27949396,4149052.3997308,4953045.30640794,4911941.73827961
910.721710205078,1.85217175,545772.836641291,10662091.6260033,10500837.0959755,10446378.7473276,10167268.14593
910.724151611328,1.5485936,NA,1944722.31701273,1907613.17058811,2053789.37578012,1873478.43929735
910.760437011719,1.6740412,768116.928567185,NA,NA,NA,NA
910.798034667969,1.596524,NA,1147140.97991997,710981.709705139,327504.536410571,1240701.42845581
910.905639648438,0.64875401,1820990.3699705,1760101.77360252,1817395.37760567,1762875.01639182,1577738.73172448
911.012817382812,1.9956036,1386801.55936957,NA,NA,1858204.74396529,1938079.16343684
911.153198242188,0.67405904,1529824.03727872,1513287.00905194,1150900.70258136,1568624.90211572,1541411.27785931
911.331695556641,0.673443715,1006607.47910999,NA,NA,1177695.17389673,NA
911.397338867188,0.67928744,1158632.52489266,991057.480963815,1144932.9376573,NA,1138212.79973355
911.566375732422,1.1218002,5535134.3917275,4019551.83354497,4883107.61761088,5227889.49760298,4643298.70850757
911.63134765625,0.69904837,2232225.94244075,2551534.97742931,2797312.06080631,2933080.74562099,2699279.14076436
911.717407226562,1.6468299,2071616.68056516,3438839.41095131,3353548.94703784,2588795.52620765,3008272.92044363
911.733154296875,1.7147059,NA,NA,NA,2200995.721668,NA
911.736480712891,1.5364788,1626497.38925728,7192603.86147261,5099539.42149815,5676437.90123999,754865.147214702
911.74462890625,1.9065606,5367513.68566766,NA,NA,NA,NA
911.751220703125,2.0024921,1020103.63050239,1030007.7715467,NA,798499.241090974,NA
911.773315429688,1.73484655,4930852.24692797,4626728.71140037,1808364.00105075,3902649.97885219,3993138.04575567
911.808059692383,1.9348291,350326955.018963,362296931.560367,736700.428403108,797113.219582549,957555.303799754
912.636291503906,0.68158252,1274625.8738835,1302700.95205517,1160840.01566377,1310271.40481239,1216353.00601232
912.718383789062,1.6512071,1145597.73636452,NA,NA,1755995.45234541,1752894.6230402
912.739959716797,1.52177245,712358.589284909,4272069.5271187,375077.339972579,328749.609412877,348275.903409751
912.777984619141,1.7353207,2690506.21112667,2958623.01646199,2448913.20657314,2398203.17849949,1938241.56448238
912.81201171875,1.9372002,185538757.018214,185358194.412765,187296218.609492,189831069.021955,182139242.026404
912.998107910156,2.002007,NA,NA,NA,496085.859527111,NA
913.16162109375,0.686365145,NA,NA,1159051.80110714,NA,1539434.77093153
913.411743164062,0.68591708,NA,2219664.8752664,NA,NA,NA
913.662414550781,0.69033673,3912190.922254,4193429.09206557,3724756.13163479,4412557.91759469,3556376.77741416
913.731674194336,1.67356695,3548554.27297715,7111685.54481918,2415460.72847222,5040423.1331356,4580561.54374295
913.752624511719,1.5474216,1069072.23222448,7220847.45859238,4161340.93841691,5028615.20818069,4343268.29988056
913.765625,1.9958509,1452511.91228241,NA,1415699.41698648,1530356.59370166,2893242.5899584
913.788757324219,1.73756185,2667200.49747712,NA,2165971.62706415,2640616.93201946,2011913.27209379
913.801330566406,1.8036983,5228794.49851077,5031600.19678255,5017913.89381163,4879800.51114919,4753844.20952447
913.81591796875,1.9346466,NA,64867592.1991027,NA,NA,NA
913.907653808594,0.65655066,3976595.92675481,3691620.74406697,4036298.40158484,3818485.53905026,3960840.33867675
914.158081054688,0.65655066,3364677.96305725,3596520.42115547,3457897.77127099,3336281.62721817,3300494.57545821
914.408203125,0.65630114,2638010.84513287,2167878.41044938,2468063.07169556,2522275.69529938,2564547.74780107
914.655639648438,0.65848961,2854206.56089714,2331613.20714065,2527800.58911177,2367985.50149451,2443240.75581153
914.73486328125,1.6937378,1965514.28878275,3385672.92184762,3145399.535031,3033704.79925899,2513567.89405673
