"mz","rt","peaktable_1_1ca86a2dc32aa7b970404b23b4005027 intensity","peaktable_2_53a6936725880b6aeff49c15941591eb intensity"
925.617492675781,18.667713,1684163.38033685,1538035.50192465
925.622817993164,9.542146,NA,345492.246235085
925.69580078125,11.276532,NA,309471.103194841
925.703887939453,21.331337,4014379.9914226,311192.178627179
925.715087890625,15.993508,712998.193075544,586227.586925623
925.730834960938,19.240946,1326810.13319064,495250.418278133
925.739929199219,21.210608,6820734.11781577,4526743.59985893
925.750823974609,19.838042,178125.188955009,51766009.9455003
925.754760742188,19.562676,NA,486459.56003155
925.767303466797,22.5372095,171703971.411365,268416.487833288
925.779052734375,18.0736045,2321823.42551026,1342516.25557267
925.787475585938,20.000122,1347851.81806733,1642828.9129275
925.810287475586,20.7262395,20238300.4538037,1158943.05022731
925.823669433594,23.4837555,1280988.53972061,NA
925.824829101562,23.894357,31604168.7209244,NA
925.853759765625,23.898758,NA,812564.361439201
925.861038208008,24.093683,7416897.7026302,7146329.15189413
925.896179199219,24.306384,1052184.68288715,1253561.92418131
926.030914306641,6.4927371,182471.051584043,218664.946281877
926.485382080078,11.442291,4751558.50556341,4339137.54169315
926.505065917969,13.117347,NA,523496.764566082
926.519165039062,10.30077,757176.546940078,13348778.1691983
926.527954101562,6.8709375,367809.014954298,344731.866473708
926.546569824219,11.226633,497686.240091732,685074.644475713
926.550872802734,10.3358765,727544.065845925,601770.593292188
926.571228027344,11.623871,629286.355898547,NA
926.581878662109,12.676356,445345.510691479,888459.012812814
926.585754394531,11.886304,NA,1108384.77242765
926.596618652344,13.19202,NA,273401.594177111
926.621215820312,18.664585,980423.296012954,238849.196920993
926.626190185547,13.4227585,526210.577772313,536647.147125467
926.677062988281,11.545728,NA,755949.965026872
926.706298828125,21.361592,1982143.35493124,4536138.67223435
926.718704223633,15.9309305,656579.712056496,428143.568784851
926.734146118164,19.156235,1865451.82795029,1939051.15578702
926.735595703125,19.61113,717537.406726689,NA
926.752105712891,22.158018,30525998.8028839,28642253.7264901
926.757385253906,19.655332,NA,561655.05334477
926.771331787109,23.1401465,2913239.19030465,1086192.64014468
926.791137695312,19.503078,1653390.46748816,948161.107526279
926.813232421875,20.661407,3872058.22451611,NA
926.821594238281,21.517188,3435970.76955958,NA
926.827331542969,23.894357,750602.080151706,580928.212083262
926.863037109375,24.2247695,4885448.33125982,384483.433214287
926.86474609375,24.094191,NA,5487501.07190609
926.892700195312,23.016229,1177893.92267534,1146445.75109251
926.9013671875,24.45862,443367.628986568,628086.089707492
926.970581054688,5.6930894,263072.258071396,141425.717191101
926.993225097656,25.411423,954291.413806431,NA
927.032867431641,25.38669,16213299.207943,431827.004323316
927.488739013672,11.435808,1943261.53783355,1928511.87143975
927.497039794922,2.43028015,190595.229828095,304234.229378099
927.501495361328,8.49631905,193605.58633863,175515.15160594
927.522521972656,10.3106565,3583977.19906502,3926431.73513039
927.53173828125,10.811311,798204.773703274,185313.003360492
927.554382324219,10.253757,429538.233871635,NA
927.629333496094,13.387883,308113.412992038,NA
927.636825561523,9.38181835,NA,182277.341554314
927.688674926758,16.388473,1133240.87666344,1161419.77917563
927.709442138672,17.29447,1796772.57573889,NA
927.719909667969,22.135252,3159265.21594678,10345764.6957356
927.730773925781,15.916408,564837.352624012,527927.090717356
927.746215820312,19.403668,7979335.25870646,1025495.31095904
927.755752563477,22.1122,8691250.39693837,6446210.40411375
927.770660400391,19.974143,79748290.3234811,323915.922249606
927.782653808594,23.1401465,43215543.3368841,515986.711433906
927.794067382812,18.755349,2860756.48718629,NA
927.80322265625,20.289704,3361424.62228876,2446174.13334097
927.825454711915,21.424262,8782917.98297269,2314472.00312449
927.830047607422,23.4837555,1199295.71218271,3165726.69331315
927.839904785156,23.914002,1200338.84635726,401272095.646966
927.8681640625,24.091522,1213921.71302066,1092657.72116576
927.876800537109,24.256859,3833667.38241107,4138208.5746526
927.973083496094,26.851514,62527.8558399737,132545.550346521
928.002319335938,25.290404,2363150.79713449,193115.788066625
928.484893798828,12.469866,NA,1506372.37466508
928.5009765625,11.7861955,2252598.68208376,140455.209901805
928.526062011719,10.284011,578293.811756024,NA
928.535079956055,10.9551595,563494.590721171,826762.346523047
928.567016601562,11.366412,789892.461816572,1024651.1353889
928.595764160156,9.9551529,395110.885583914,287356.409829255
928.624816894531,2.2774056,2274073.52332558,122783.006998641
928.640319824219,9.4350523,NA,809380.814418673
928.692184448242,16.3887205,640263.015236716,690504.720047591
928.713806152344,16.603072,222973.761676171,379423.219593269
928.723937988281,22.169829,8004295.76035291,1209019.00868247
928.734924316406,13.9468365,NA,286155.006420708
928.749084472656,18.483055,752799.153791744,NA
928.750122070312,19.5517185,822816.458111758,1563921.00159365
928.771667480469,18.651618,676384.041263174,747838.811892399
928.786315917969,19.8985515,32509187.3070605,231940.246238204
928.798553466797,18.971456,1107700.83332809,1521935.51518319
928.815338134766,21.969438,7195521.62011135,3295297.53221642
928.833221435547,23.47737,8500668.25167351,21555321.1996765
928.843353271484,24.3018155,535725.44091136,259443087.81941
928.873229980469,24.048754,NA,419151.408375941
928.880249023438,24.6247965,658552.047066591,681434.048562218
928.938720703125,25.77764,134389.64409575,NA
928.96826171875,27.0625205,95716.5203103584,145273.085267694
928.971374511719,25.9526855,134462.869145975,NA
928.981628417969,0.78976765,279090.620728163,NA
928.98974609375,0.82132253,NA,139340.275803677
929.005401611328,25.27903,820995.090488004,728117.740673436
929.230072021484,10.3931715,536781.603976861,1017817.15648946
929.504211425781,12.00854,3301940.4348075,NA
929.504669189453,11.792434,1398249.86487801,512457.00680627
929.517211914062,9.2070316,409570.464376536,357604.683078205
929.54736328125,11.606582,714470.964566007,NA
929.570007324219,11.360221,16035103.8011261,368065.826483438
929.599182128906,9.9637967,393108.589250253,NA
929.616149902344,10.676652,NA,942693.725236861
929.628204345703,2.22554045,1077521.24273917,NA
929.689453125,17.380528,NA,700716.588348037
929.715911865234,21.03311,10070289.5782616,2282726.83361819
929.725128173828,17.950488,1971595.62923618,1354283.15124561
929.735519409179,22.8708985,3330885.89182399,3386783.43287997
929.746765136719,15.011453,525165.390097613,NA
929.752899169922,19.922324,3521857.71497894,NA
929.761474609375,19.446357,1565791.01982544,1087727.12531437
929.771057128906,22.552337,3839554.22696635,3779903.13926619
929.787963867188,23.198495,125184965.308916,NA
929.797760009766,23.756049,26555699.4361798,1895923.99364482
929.810089111328,19.604647,3515497.9395077,NA
929.818542480469,20.473395,2413087.11473243,NA
929.832611083984,21.355108,28473457.8890694,NA
929.839157104492,22.7706045,1457765.26463575,NA
929.846466064453,23.992783,1903316.16956259,87595358.3712359
929.883499145508,24.256859,806152.983863467,953401.960390337
929.961364746094,25.402779,1605507.73825211,NA
930.472030639648,12.820156,859558.825070168,1354929.30183047
930.479827880859,10.8823955,1190583.04187487,1434046.21793344
930.507614135742,11.9760055,888123.842430224,1065747.95984884
930.516479492188,13.117347,726191.364305638,36874301.2412339
930.520706176758,9.2913128,220363.157474942,NA
930.533325195312,12.456275,4447298.5515788,4379833.1580516
930.545349121094,10.154348,359001.897589803,NA
930.573135375977,11.2336525,1990411.25481796,2279930.39856821
930.582977294922,12.045457,3977201.86642265,4540097.64769833
930.611145019531,10.8931985,1123780.71935742,1487472.22901039
930.617599487304,10.5554835,NA,540785.35520061
930.631866455078,2.2687613,573221.987536005,NA
930.669082641602,13.258094,1176875.52555751,1198901.34934385
930.684692382812,15.481727,NA,2680919.20017938
930.689453125,17.380528,NA,518825.862911713
930.716430664062,15.600007,2962243.9459334,142557.976060931
930.728576660156,18.160672,1264786.58540621,1054186.69318508
930.739349365234,22.9242205,2757500.31012473,3636361.23440243
930.75146484375,24.06292,320353.49807578,608738.126474069
930.756332397461,19.936575,754124.960579975,1097489.79222892
930.76496887207,19.342895,568290.533415031,925880.170339687
930.787521362304,23.259005,12464648.7443405,NA
930.801544189453,23.7547545,17065572.7311456,1029935.90741628
930.813446044922,19.7806845,801502.563780937,2344678.56128064
930.822189331055,20.4625895,1170890.2969903,626795.079630936
930.835906982422,21.355108,14901428.7712257,NA
930.851959228516,23.579185,419891.129613783,6609877.13323116
930.878082275391,24.923023,984661.914153285,NA
930.938140869141,7.9320046,334436.341671891,251196.977805811
930.965698242188,25.415746,1774236.94115961,NA
931.076110839844,25.4425715,955349.947108963,1288683.42288845
931.483428955078,10.9582625,387763.989278892,NA
931.521759033203,13.080618,432468.364038999,432696.838582025
931.532806396484,10.12265035,919311.620425972,298645.695741441
931.536254882812,12.43643,111131.304447448,3227150.33877564
931.575653076172,11.088844,1345473.95320148,1295061.17213696
931.586303710938,12.39705,1926563.37064685,393072.690490319
931.614318847656,10.330404,479211.941417595,2659488.92774013
931.632019042969,11.545728,NA,6430176.13519267
931.672210693359,13.236214,621441.874580876,NA
931.688537597656,15.3860195,491120.867179921,1549928.24463938
931.689804077148,14.996226,651512.560189817,NA
931.726867675781,16.525132,164812.098116017,NA
931.732513427734,21.750583,610511.063957106,45523669.9872118
931.740905761719,18.945523,2243122.11940122,1386298.57163928
931.753662109375,15.6446315,2274606.22303504,317994.477688128
931.768249511719,20.462589,2556574.90247451,346833.712598202
931.777175903321,20.643243,648809.829543249,737710.266068923
931.788330078125,23.181206,3121801.96202262,9767498.03012839
931.803894042969,23.75346,547433.468145937,94070426.3616413
931.811218261719,18.496022,7444014.82330125,2401853.62926562
931.815277099609,19.6707135,712259.754221282,401632.017101728
931.825851440429,20.5367575,1102791.03876421,1179740.56715156
931.838317871094,21.456678,13824019.0555872,NA
931.851516723633,23.780999,336339.439533051,455538.28586297
931.85546875,23.5770015,77757555.7867186,266826.386672823
931.884460449219,23.462145,1389372.13208581,NA
931.938980102539,29.167125,120785.588806114,NA
931.94140625,2.8770611,86943.1829355056,84902.9557927732
932.488418579102,13.412989,684185.988239549,812357.61208875
932.496612548828,11.980861,451120.462795779,794400.572884915
932.502655029297,11.411644,3248960.7510787,374482.616603195
932.522521972656,12.9530195,1195879.44370594,1135947.4305183
932.532257080078,13.32782,2160231.8351081,225588.898463979
932.536376953125,10.309944,425376.184808755,29344997.432485
932.549591064453,13.5541245,815068.142507585,832328.865118597
932.562805175781,11.246468,NA,623152.339169072
932.588958740234,11.6126775,1688565.67235015,1796625.63319315
932.598312377929,12.7156085,573879.643114216,618099.47262492
932.626144409179,10.7421565,1462499.64565665,1454243.8397953
932.634887695312,11.560124,NA,3702388.81291313
932.694961547852,14.996226,272430.451453714,NA
932.734100341797,21.795582,6733645.14870734,4304709.84787292
932.743804931641,19.3067195,2885891.93041408,621410.318667651
932.746063232422,17.1465365,1588525.03725006,1062360.84472221
932.771301269531,20.683018,5661040.00484441,NA
932.780395507812,21.335659,17298913.6378643,NA
932.804077148438,24.024021,1694906.95817249,NA
932.8046875,23.739513,6553660.5578494,24375778.7401968
932.815460205078,18.1524125,2082972.47313668,NA
932.8291015625,20.728079,NA,444485.265198283
932.839599609375,21.445469,NA,2126733.24400784
932.851531982422,22.1763125,74537419.4709588,NA
932.867889404297,22.576109,52645584.2104264,NA
932.908752441406,25.54148,133944.28380621,NA
932.968505859375,25.38669,NA,3139731.35512504
932.987915039062,10.24079,248809.397145463,400297.609664959
933.477996826172,10.045917,157565.044512895,NA
933.493927001953,13.396528,273952.186684109,NA
933.505493164062,11.425053,1391090.65874648,NA
933.53759765625,12.2396165,880744.676700441,8519898.39495281
933.55143737793,9.6761788,519484.131020392,256090.2218609
933.563415527344,11.828627,NA,1545784.64789013
933.580139160156,2.21689585,760469.513461076,NA
933.590942382812,11.6926055,625081.909776084,819707.298615914
933.630004882812,11.15583,549754.03024664,2650758.67524327
933.640289306641,14.663778,1140953.17027593,961160.788595163
933.662109375,8.3624435,NA,402944.660743503
933.705444335938,16.480733,256539.614895002,3769877.88382785
933.717163085938,20.164363,353368.374095978,NA
933.720397949219,19.211368,2094138.82764662,1457353.85772589
933.736068725586,20.821326,1037051.1711225,NA
933.74658203125,19.722452,668935.777706038,844022.488188752
933.756164550781,20.62628,NA,6355545.71968225
933.770874023438,16.17479,NA,538921.239964224
933.783996582031,21.52151,32536702.2805733,NA
933.792785644531,22.096353,53624218.1764215,NA
933.804229736328,23.76556,5332267.2954151,6171234.03368436
933.827667236328,18.740222,5504117.20433249,NA
933.853942871094,22.096353,24460813.4667223,NA
933.86376953125,22.878658,71856191.1098728,429216.683271102
933.872009277344,22.857047,32950562.4230439,NA
933.900634765625,23.873216,2450150.28363418,2760512.96563972
933.991088867188,7.2404647,108422.532958591,NA
934.511642456055,11.55742,958759.759225308,1160801.6152336
934.518035888672,11.876715,2289777.95789909,1289950.06754343
934.538711547852,13.7770465,261828.839422497,710051.29747219
934.542053222656,10.2849185,1706645.38387361,1790410.23200248
934.551834106446,10.8944035,1647909.49729451,2145160.27088252
934.555358886719,9.3410173,152386.889040708,176251.986398542
934.583343505859,2.2903719,383446.204241319,849105.936321139
934.604461669922,12.735058,3642574.47338649,3876195.07131984
934.614013671875,14.0026685,522495.745167658,398695.647396565
934.635223388672,11.1650995,600938.496184933,820629.201927185
934.645080566406,14.496346,511616.179964282,133965.539087016
934.652526855469,13.52622,444438.777192191,NA
934.709014892578,16.373495,2043814.12450663,2102070.44643352
934.722015380859,19.629272,1165403.85358595,1362973.10641218
934.725341796875,17.577287,NA,761904.950527762
934.739440917969,20.843627,1226849.55545248,2044174.53405517
934.759124755859,20.640946,NA,3783309.27134766
934.759582519531,12.6308675,543708.501840584,454212.689775234
934.773117065429,18.538394,1436324.91402277,1255331.82164487
934.788452148438,21.301082,1689559.45797377,NA
934.796203613281,22.126608,33340514.3256077,NA
934.8310546875,18.137286,3222760.76812172,274453.85918437
934.858093261719,22.169829,5898369.85398936,NA
934.867141723633,22.8095035,59375653.6055491,NA
934.881622314453,23.259005,28408724.8507806,NA
934.884521484375,23.7482715,298483253.849893,300039362.314355
