"mz","rt","peaktable_1_a0d25fef67532f42501b07e27fab8747 intensity","peaktable_2_153437c90d223ce0da85ff0c50cf80e3 intensity","peaktable_3_efa6f65476b7343e5481e46df0b1846c intensity","peaktable_4_42513057733130ad46e2365204c0487c intensity","peaktable_5_040d565d8e12fd6f47dce862588b8ddb intensity"
1004.69674682617,1.60342075,NA,6187387.87460827,6807456.12331894,7356036.51973411,6935387.16914771
1004.72271728516,1.3266051,NA,4211033.01740442,4622424.19019737,4648342.45174331,3779597.34535303
1004.72592163086,0.70225392,6114004.31737864,5994566.11888174,6378307.94545874,6784917.10331476,6445244.50314146
1004.97650146484,0.70093199,5637316.4065247,5279006.61468275,5712093.63526514,6143361.6914824,6008178.75926671
1005.22247314453,0.67248086,4729358.07016782,4727518.19574588,5002677.63340092,4367839.18781488,4679206.66965486
1005.47198486328,0.67380262,3889817.55589198,3791824.4540815,3369499.12768642,3464356.52354535,3763516.70689166
1005.70765686035,0.932380835,NA,1100259.66029605,1431866.40363814,1351394.22161899,1239493.84667533
1005.71876525879,0.686339115,3034490.50438359,569022.704670868,2916976.72481045,3238082.85021265,2868900.88876491
1005.96594238281,0.70103254,2170725.56308956,2172479.29164983,1963063.79688473,1941966.46918993,2095889.12030269
1006.21047973633,0.67248086,NA,NA,NA,1423611.31962505,NA
1006.21633911133,0.70050593,1541376.52300857,1449344.77455095,1620967.33035946,NA,1610449.27224445
1006.46279907226,0.6874175,1262892.43187282,893312.41560984,NA,NA,NA
1007.03262329101,1.49095035,521095.120710455,994606.849776091,781294.781186322,986639.876180344,559202.498839931
1007.0334777832,0.10950204,610896.499600093,845626.040693221,1066781.6878641,730236.284004014,993139.085533444
1007.40295410156,0.71407821,NA,1396662.55268517,1446447.98487071,1272067.78635166,NA
1007.41235351562,0.75257631,NA,NA,NA,NA,1323153.48294292
1007.73416137695,0.71521528,3828813.7647236,3968830.51852571,748858.582481107,NA,591845.724093377
1007.97955322266,0.71099347,2986613.2045884,NA,NA,3049904.27916732,3131323.88308615
1008.03656005859,1.9940938,NA,NA,NA,3556055.24371525,NA
1008.06243896484,0.68133514,2121316.79408103,1829906.93244846,NA,1744974.25905705,NA
1008.07110595703,0.70925301,NA,NA,1953659.11358587,NA,1805638.32625994
1008.22943115234,0.71099347,5087503.31322806,4770386.66015433,4676292.13508618,4749202.66348057,5434273.47202102
1008.39685058594,0.67602291,2391363.6554219,2178575.35124174,2203968.50393705,2501712.95377089,2269428.14519853
1008.47821044922,0.70968619,5785525.99038423,5394050.8982659,5408209.11052242,5603557.69982672,5475809.28882591
1008.728515625,0.68036794,7921733.20369425,7754681.9120899,7906221.37616621,7482153.5759729,7171797.52807699
1008.73526000976,1.2403809,NA,551865.11462409,NA,510967.010103889,NA
1008.97583007812,0.68124996,4289894.39710351,4345226.26812662,4424670.27828296,4428754.13506944,3847820.01987782
1009.04959106445,0.63877834,NA,451244.245308522,NA,NA,1072812.00548622
1009.06005859375,0.677568755,1902389.58454099,1241322.32435541,1777011.39687858,1811900.18199387,NA
1009.22467041016,0.68123502,3642573.14500672,3641492.17698105,3564695.9961737,3324213.63711181,3102572.38354552
1009.39068603516,0.64535103,1086343.92602118,1243770.38747181,1173967.73327684,1188977.55232381,1128336.66663203
1009.47131347656,0.67914653,2502016.55105159,2016309.90926876,1975353.54153518,2220217.35182247,2252494.67361078
1009.71710205078,0.68474504,3155212.38460473,2993825.55638248,436900.313691352,402596.066796704,3215357.01797263
1009.74894714355,1.1959845,NA,1240778.47740994,1556860.5660292,1594368.7970026,1306133.32587528
1009.78845214844,1.3231377,NA,NA,1160355.71554071,NA,NA
1009.96606445312,0.68124996,1421695.01217389,1492781.8718673,1277730.03665185,1252158.49802506,1104347.97074354
1010.05261230469,0.67597658,NA,NA,NA,NA,599838.575590017
1010.21600341797,0.68019064,1036638.16122051,1014370.39035574,NA,1093975.50041111,1065032.82445219
1010.71417236328,0.67817948,1707509.02615787,2048783.11459848,1794967.79817479,1842587.18188051,1948077.02724525
1010.72618103027,0.536372825,NA,NA,503934.198722724,578771.816130982,585537.163993053
1010.75109863281,1.2063062,NA,NA,808872.169378592,NA,NA
1011.23348999024,0.72458014,NA,1276717.00214163,1082422.0499104,NA,NA
1011.42437744141,0.82223691,717605.029247338,NA,NA,NA,NA
1011.48272705078,0.72193666,2213243.4890253,NA,NA,2366893.43310739,1924114.29588917
1011.73406982422,0.72291798,5007111.65787591,5253938.45785709,4878534.85645508,4863660.2680304,5079491.96107526
1011.80322265625,1.5428278,NA,NA,1426183.52505446,1638074.28910291,1287690.8282992
1011.97894287109,0.69129651,5736509.75135905,5006040.33420331,5351898.9189404,5390398.24041641,5490652.09305616
1012.07266235352,0.725013415,1284221.13901079,NA,1157873.51609985,1227181.39581538,1256652.0077567
1012.22888183594,0.68790128,5598489.13615709,5470027.87400951,5499581.58490354,5847827.78323096,5573382.77045884
1012.47912597656,0.69008962,4333659.29085813,4891598.15865293,4694686.315196,4971384.9939139,4775241.39418323
1012.73202514648,0.68693356,6199988.40476118,5833422.61889671,5891366.97621985,6326063.04388397,6077418.75965719
1012.74713134766,1.2272118,NA,1138351.91045432,1080141.05723817,1179506.12301249,NA
1012.80731201172,1.541995,NA,NA,NA,1120803.22342926,NA
1012.97595214844,0.68998919,2658740.55881781,2599899.01435512,2482424.76271623,2783512.94290371,2459033.99360223
1013.06732177734,0.68691994,2361697.63483227,2393068.34321367,2620398.21484265,2660239.07714008,2617174.05185978
1013.0823059082,1.996713,NA,NA,NA,NA,1521154.26877216
1013.22235107422,0.69219274,1919083.99626707,1885012.30552952,1993703.04914794,1759170.2277533,1884760.78717137
1013.39984130859,0.68790128,2341953.45669861,2271061.72762314,2312025.01283794,2173755.80831125,2312940.16730495
1013.46990966797,0.69217783,1594652.56568444,1447455.96661913,1494271.70587943,1634187.01114543,1158868.07185567
1013.71978759765,0.692227825,2076994.89335026,NA,NA,1898545.95046078,NA
1013.7294921875,0.65194893,NA,1603528.11411275,1911839.50156807,NA,1931875.92961891
1013.75610351562,1.22506115,NA,637273.919515502,798211.818091666,810040.333333871,652899.822731692
1013.81944274902,1.48550875,NA,3132956.27725196,3981876.77340652,4430989.06354013,3578721.69553111
1014.06170654297,0.65629384,1470966.66720416,1558877.98965401,1566427.94275653,1496049.82496803,1266809.45965989
1014.39511108398,0.65629384,1042640.98163147,1125748.27586764,1125806.19037267,1178909.20221269,996274.640983953
1014.73547363281,0.65059501,546085.137440742,440141.908810516,453767.555349277,462427.134322151,NA
1014.82307434082,1.4876973,NA,1901162.93746782,2655748.50031951,2823623.12705852,2223375.13275811
1015.232421875,0.70663103,NA,3269639.08998524,NA,NA,NA
1015.23738098145,0.72894262,3385650.4622069,NA,3264066.04526667,3240308.71648127,3383229.47934799
1015.48315429688,0.70093199,4741750.64846908,4931920.32330664,4584789.19454978,4517694.43933111,4773313.17767897
1015.67053222656,1.33471965,NA,4017668.75004104,4813864.36179838,5017940.33215951,3411857.97836568
1015.68995666504,1.20913675,NA,2076694.67654311,2193069.47950423,2257385.94236029,1471759.45870537
1015.69470214844,1.0470297,NA,NA,NA,613544.945100213,NA
1015.73281860351,0.700541605,6043027.69015022,NA,NA,NA,5535259.60753384
1015.82575988769,1.48892865,NA,NA,953556.436632587,NA,717041.341717576
1015.98248291016,0.70006494,5128569.71912241,5175958.37626503,5038018.12488109,5099267.64304861,5155256.89103402
1016.23028564453,0.69874339,4920685.85101336,5356696.66851972,5087733.9042347,5218586.4120849,4991458.37652222
1016.47863769531,0.67602291,2912773.87539852,2895822.40542203,3390686.92926139,2879256.34425265,3192563.67658661
1016.67462158203,1.3374671,NA,3073228.95358367,3530780.99001297,298428.40608506,2442115.71137021
1016.67980957031,0.54466339,635239.87262916,542269.123810268,647544.978251616,514732.166395769,498494.342311092
1016.693359375,1.1835162,NA,1164407.45691661,1054852.49943623,NA,810085.441089066
1016.73184204101,0.672097405,3729920.76865179,3528193.3107086,NA,NA,NA
1016.97265625,0.70225392,1858987.4966347,1718072.30081444,1618860.31682514,1680803.75054573,1772448.58460888
1017.22412109375,0.69567411,1892083.46012195,1931094.82706605,1921053.89980824,1973632.34268188,2082553.2006622
1017.40545654297,0.70005067,NA,NA,2024594.63082791,1626367.80315565,1748153.41422031
1017.4147644043,0.7377542,1952819.31999359,1706560.35181409,NA,NA,NA
1017.68487548828,1.3292485,NA,11265389.2431253,12564918.2483074,13082514.3887371,10554550.7758658
1017.70678710938,1.2272875,1795058.33259731,25669347.870705,30582056.4224329,27372998.5460636,23466041.6579547
1017.73950195312,0.69875834,2776748.83719638,2992577.45800746,2842729.584611,2975038.18478073,2641095.40864547
1018.0710144043,0.69568781,2785196.39872149,2439374.16086378,2363240.9970677,2457251.38181893,2612696.13736663
1018.40075683594,0.66382661,2401046.87812715,2478948.15412439,2408542.57646322,2438222.12237597,2184539.96979622
1018.49130249024,0.75132648,917734.554317835,NA,786934.029220185,NA,NA
1018.68867492676,1.33139675,NA,7220231.14691401,7366944.8292688,7747543.99229869,6574100.5028925
1018.71011352539,1.2272875,1203861.16904142,16927794.2102454,19695537.3819949,17788712.0159263,15199700.3995888
1018.73638916016,0.70663103,4382327.39774925,3609596.62286725,3562103.51497878,3512699.73491241,3311633.48139899
1018.98635864258,0.70881951,3857529.95673676,3733408.0407027,3630134.31359862,3714536.91623241,3462939.98114886
1019.06442260742,0.66372626,1418030.41827159,1218236.63938095,1409501.61858689,1483721.4962717,1506294.75340532
1019.23651123047,0.70759773,5070160.01870384,4855172.40378655,5216812.15081649,5613050.84373729,5269876.77855232
1019.39472961426,0.65016163,840842.967632203,849114.75381155,NA,745932.87599241,900681.839775108
1019.39840698242,0.66726871,NA,NA,816258.6311935,NA,NA
1019.48666381836,0.70749757,5352053.90489601,5452552.82564838,5592249.31797842,5528732.04493157,5368329.77125969
1019.69155883789,1.32924825,NA,4537351.97237301,5725315.27427741,5327735.98844275,4343737.45466511
1019.69653320312,0.62346558,NA,1192935.63062519,NA,NA,NA
1019.71566772461,1.22836075,NA,4636261.85444111,5603191.05375755,4873121.14625438,4173760.721502
1019.73236083984,0.67817948,4766006.5609656,4933665.00707376,5576549.86154191,5301300.96749897,5280123.23300307
1019.77319335938,1.5729091,NA,4503995.39376427,5072527.00445306,NA,5105019.84076379
1019.98193359375,0.67695803,3802027.11619709,3549636.84269679,3363004.94386956,3133874.16245308,3720201.89968463
1020.23138427734,0.67816572,2489161.61762583,2701626.49339534,2495983.94072515,2962545.00567205,2699101.94906896
1020.47659301758,0.70663103,2118724.55241027,1877712.07102811,1942189.73063587,2237715.24510738,2284936.12978957
1020.69345092774,1.32876985,NA,1464785.00588313,1686419.49280804,1866154.56383804,1511917.52952525
1020.72131347656,1.2316647,1448172.33358809,1517021.04567478,1773640.89747628,1485578.10606675,1189867.39812792
1020.72485351562,0.691090985,NA,NA,1624733.2003458,1657671.30279642,NA
1020.73382568359,0.67816572,NA,NA,NA,NA,1625332.80628034
1020.77648925781,1.5731882,NA,3079736.19125288,3439688.40461189,4352549.75448131,3526138.1764297
1020.97146606445,0.682386785,1082166.7241069,NA,1205072.12062167,NA,NA
1021.70150756836,0.989267625,NA,766478.575861481,925113.881461444,937033.410447527,847440.663975041
1021.78805541992,1.605815,12877309.8738879,85076292.6387675,101652214.998869,115021576.889623,103812833.89346
1022.07824707031,0.71407821,1710569.23108372,1740817.70693575,1612781.4233842,NA,NA
1022.24020385742,0.712578655,1620965.37681725,NA,NA,NA,1317267.98355946
1022.41177368164,0.70815145,NA,NA,NA,1742705.92048521,1812981.70943636
1022.48889160156,0.71625178,NA,NA,NA,3106544.22702602,NA
1022.75036621094,0.71854089,7214321.62956249,6902578.20283915,7112851.98833788,6994193.96956473,7154670.9020876
1022.79153442383,1.605815,9066542.78212069,62107218.9411021,68337303.5768909,77457679.5432734,71631659.6723368
1022.98638916016,0.68781569,5251099.83925723,5111444.38132334,5391366.42106895,5488027.63564946,5097635.53456849
1023.07122802734,0.67383439,2692497.12768584,3019367.6226725,2634469.77523837,2577760.42356991,2726960.9351509
1023.23596191406,0.68693356,5698939.05071309,5291704.65751531,5112917.05029721,5222779.37308566,5084415.35985231
1023.40325927734,0.67378801,2309189.65898074,2175694.1181625,2468665.07435398,1901098.38719149,1979329.16763614
1023.48583984375,0.68912214,4241356.28203591,4283724.53086397,3723310.49130872,4356677.83482025,4019549.00958835
1023.73083496094,0.68780074,4564699.58217863,4344584.10316556,4654305.58391381,4253373.54554744,4383013.3568779
1023.76852416992,1.23273785,NA,1269337.23764053,1451699.68123762,1470782.72429278,1262770.12104855
1023.79449462891,1.6071163,3265602.11779045,21998870.3847519,24709916.4966903,27925005.6541773,25478975.5542983
1023.98388671875,0.68571226,2338948.94573767,2384527.16843976,2316844.6509375,2394318.73537619,2504451.09634052
1024.06726074219,0.64631826,930390.163230964,1094720.16053926,1145872.70882419,1035530.32878534,1071525.12058415
1024.22875976562,0.68691994,2262620.81054681,2313856.82566375,2237790.94773052,2007724.62370174,2148348.05613458
1024.39123535156,0.67248086,NA,NA,NA,703961.067757891,NA
1024.400390625,0.64535103,721667.304342422,634230.84186164,NA,NA,747165.370701194
1024.47509765625,0.68571226,1412251.92821457,1282554.24810024,1162301.1951423,1216833.55529552,1356561.38577625
1024.724609375,0.68691994,2267407.19707474,1986314.85355196,2104623.13800519,2168375.55021032,2026574.57270782
1024.77172851562,1.2316224,NA,NA,NA,NA,635572.32733622
1024.79721069336,1.6014069,NA,5475468.39235154,6116423.45025683,7020517.3876257,6268594.73935112
1024.97946166993,1.9913688,1578693.55243287,NA,1767112.86318915,1831804.23154735,1860326.29788296
1025.74255371093,0.72834655,1319601.28831912,NA,1032353.10054681,NA,NA
1025.78411865235,1.26468605,NA,4922078.48156555,7980734.96721961,7512765.18502537,7427194.86867461
1025.99371337891,0.72850222,NA,NA,NA,NA,1814899.43730732
1026.24438476562,0.73070496,3796780.27664992,3871309.44095148,3907180.2273603,3588156.38843163,3761504.75578989
1026.42620849609,0.75564561,NA,NA,NA,660951.407755812,NA
1026.48901367188,0.69655487,5198930.69017263,5157019.65447243,4885581.92710064,4874973.05079077,4900301.16633457
1026.74145507812,0.69874339,7007563.1928568,6443877.49839987,6133187.53888449,6241061.69937457,6673296.9402727
1026.78735351562,1.2729451,NA,2986869.15875803,4896919.84997226,4705981.51389356,4133008.60516318
1026.98901367188,0.69349976,4448530.75059661,4782034.25936248,4351854.43552834,4901181.83832496,4422185.79752709
1027.08374023438,0.71976229,NA,1630856.60619524,NA,NA,NA
1027.23889160156,0.69787684,3503054.63995097,3394376.49262415,3677025.07074094,3366622.23268098,3482993.69482351
1027.41711425781,0.71976229,1747894.30256796,2088235.33634149,1908439.26843815,2046760.86525983,2211200.24240256
1027.48486328125,0.69436634,2382834.05298461,2452431.27215242,2791976.7295099,2864370.93752282,2789466.33147624
1027.7412109375,0.68790128,5011964.15246736,4357643.42495089,NA,4590014.93310424,NA
1027.74743652344,0.682990375,NA,NA,2680726.06535323,NA,4037779.59259176
1027.79168701172,1.2916056,NA,NA,1741113.35062378,NA,1098176.46305344
1027.97985839844,0.69655487,1793290.64561482,1511933.35588655,1537943.77085026,1563873.47981142,1452253.41312504
1028.07568359375,0.68343859,2544991.08960405,2814966.00057937,2694977.8829631,2644605.16527459,2464364.74010995
1028.22497558593,0.695019945,NA,NA,NA,1112951.80891333,1128303.43649618
1028.40588378906,0.65194893,2075199.21922013,2284622.16123345,2232664.79555849,2384869.11373133,2066789.48852032
1028.47192382812,0.68780074,NA,NA,NA,806383.714926134,NA
1028.72662353515,0.69831013,NA,1755103.75071613,NA,1513083.42284255,NA
1028.73742675782,0.652416375,2226928.60415206,NA,1491334.27157115,NA,NA
1028.75366210938,0.663285775,NA,NA,NA,2217461.4181917,1805070.37282077
1029.06921386719,0.64971404,1147428.12886617,1020009.36569262,1047672.44740256,1044423.94633011,1037386.39692197
1029.39685058594,0.68408473,NA,NA,846033.635340477,NA,851002.252388772
1029.41198730469,0.65069534,613319.663623092,NA,NA,NA,NA
1029.498046875,0.742572275,1255838.1613034,NA,1065897.04733226,NA,NA
1029.74267578125,0.70751249,3442546.45756395,3541906.06741524,3430697.98934825,2169314.06509064,1785685.70669695
1029.77429199219,0.98577606,NA,NA,606764.152367249,NA,NA
1029.81396484375,1.4588295,NA,NA,NA,490329.590944317,NA
1029.99365234375,0.70313546,4276604.13480025,3843307.69518571,3781094.7296934,4152582.54569065,3828615.73008596
1030.24279785156,0.70661671,5491914.36230833,5464758.94371153,5243004.3196905,5121874.56952317,5733550.74114295
1030.4931640625,0.70532403,4968470.10081611,5025052.24018307,5340416.97602235,4954926.41400612,5166162.82693882
1030.74279785156,0.70442831,4532963.8826021,4479685.80603937,4762951.63938258,4661357.80045733,4523775.19532435
1030.98797607422,0.67686541,NA,NA,3182391.40248615,3234991.8532183,NA
