"mz","rt","peaktable_1_b7395992449dfd483a9252839606b237 intensity","peaktable_2_9088c9bb03b996378922c647cf074a20 intensity","peaktable_3_dcc2459184097df9045af661688f5c8a intensity","peaktable_4_8e9143ab92bc68bcc4b903e5bf1abe62 intensity","peaktable_5_160fc6371b5d43397f685b6d8d718fdb intensity"
1482.03802490234,1.8606726,9111013.33781831,8561511.52221345,8183213.05434319,8015051.12156072,8235479.7711511
1482.04919433594,0.68145385,2575642.54113585,2521273.77541793,2558059.07726604,2556436.56351529,2813760.84336565
1482.115234375,1.2630932,14461530.0877523,NA,NA,NA,NA
1482.55322265625,0.68441028,1974180.55917436,2152505.86685278,2007466.17019823,2045301.31045958,1874497.19376238
1483.03701782226,1.85967465,4057580.98891051,879212.597508525,3876033.53385047,NA,844108.579679389
1483.04446411133,0.6518714,1299502.65192611,1283097.49622385,874092.847134243,1181897.04334822,911475.81670099
1483.12551879883,1.2682786,6264374.58602026,NA,NA,6815824.86025144,NA
1483.38720703125,0.74268336,NA,NA,1098825.05106762,NA,NA
1483.53759765625,0.68029296,NA,762546.599512905,784847.475303053,NA,NA
1483.5498046875,0.68003318,710376.252170341,NA,NA,772388.116781296,708814.921717052
1483.72186279297,0.74710822,1285768.02659036,NA,NA,NA,1436217.37504187
1484.04357910157,0.709863625,2525025.49028017,2533967.27173917,NA,NA,NA
1484.04577636719,1.8588664,1548525.14934595,1770996.28130681,1752301.73602579,1440634.825758,1501061.08852753
1484.38153076172,0.71427984,1914788.57656228,1522202.60803566,NA,1609272.28206401,1927067.33401465
1484.38635253906,0.70985507,NA,NA,1654539.51510535,NA,NA
1484.71716308594,0.713146505,1545738.01955251,1468984.89110055,NA,NA,NA
1486.119140625,1.1843785,NA,NA,NA,NA,5465414.70602366
1486.15051269531,1.3747831,NA,NA,NA,NA,13070514.0279166
1486.16259765625,1.3747097,12409975.6026936,NA,NA,NA,NA
1487.08850097656,0.72303664,293374.973058255,331005.70160106,243897.775710503,328914.702931865,341176.948809616
1487.09350585938,1.2150186,NA,NA,NA,NA,4901913.31955587
1487.16564941406,1.3724375,NA,11279126.1134177,11007397.3327247,NA,NA
1488.07485961914,0.725583825,3845512.53102947,NA,3389993.1913726,3304111.02095548,3046023.02261553
1488.08154296875,0.72514177,NA,2990462.628791,NA,NA,NA
1488.08984375,0.58726274,234729.207570751,260064.329229862,312704.360864949,NA,NA
1488.10485839844,0.60703823,NA,NA,NA,NA,234584.013212456
1488.39495849609,0.75693401,1081002.1219035,NA,1113530.6666658,NA,NA
1488.56420898438,0.69015822,3311725.19827099,3015138.4626853,3121350.08889871,3183314.28632692,3185365.62561503
1488.720703125,0.72380411,1422178.45959276,NA,1452694.13544158,1401636.97944434,NA
1488.72534179688,0.71857619,NA,1562957.90860288,NA,NA,NA
1489.0576171875,0.69020801,3059012.54773273,4645225.333862,4242830.76201854,3886250.4013047,4599935.16307954
1489.38439941407,0.716445885,1364373.70147576,NA,1376463.38693828,NA,NA
1489.39440917968,0.724512265,NA,NA,NA,1445195.69698964,1380359.70651311
1489.55041503906,0.65291931,NA,2559555.43316818,NA,NA,NA
1489.56115722656,0.69020318,NA,NA,2149389.97943917,2226220.20878283,2336133.32983695
1489.56488037109,0.69020801,2560962.37453923,NA,NA,NA,NA
1489.72015380859,0.72522259,1291311.32636767,NA,NA,NA,1044919.57734338
1490.05993652344,0.69097596,3125517.53669353,2644358.25795632,2722030.6746609,2582135.69962412,3026755.47365238
1490.15640258789,1.2967667,NA,NA,NA,9326187.66132057,9036992.10684636
1490.55078125,0.65300261,1178282.14221203,1033487.15990612,1007266.23150439,1062373.98594362,1247261.59259555
1491.00604248047,1.68957355,626980.424624061,626900.472316172,NA,545332.892766495,502338.778629237
1491.04895019531,0.674821695,NA,349762.523742071,392171.012683299,NA,1419808.14135657
1491.93353271485,1.75663675,522126.481316721,604933.458811194,684256.914693422,NA,595759.07167903
1492.138671875,1.3243252,7561976.19419155,7167767.79837911,NA,NA,NA
1493.0178527832,1.73006195,1809915.00287967,1660457.99495288,NA,1702209.13542994,1764961.61959903
1493.09619140625,0.76867744,NA,NA,719639.440978106,712985.115841508,NA
1493.3896484375,0.72951886,NA,1312068.80273183,NA,NA,NA
1493.72784423828,0.730669015,NA,NA,1597811.9229977,NA,1428645.10210007
1493.94616699219,1.7662141,2151145.98241134,1961489.82712191,1933202.64370223,1814398.83474893,1987279.10512971
1494.03002929688,1.7257598,1226431.39257553,1289248.46668078,NA,1272915.70897664,NA
1494.03833007812,1.7345572,NA,NA,1164683.24048023,NA,NA
1494.07666015625,0.73036979,NA,NA,NA,2496143.84002375,NA
1494.08605957031,0.735046105,2913810.86974165,2810227.72241459,2622762.95410921,NA,3051447.80469789
1494.14828491211,1.18617145,NA,NA,87962048.2469781,89242822.1055862,NA
1494.93896484375,1.7677853,1698762.05346766,1703033.50609838,1752824.02054749,1630677.02959545,1498265.28806252
1495.03604125977,1.7576292,2765241.1094947,2637811.5659633,2742214.40304932,NA,2366391.89624564
1495.04772949219,1.756002,NA,NA,NA,1779067.49117338,NA
1495.06213378906,0.703720865,NA,NA,NA,1344141.27865364,3468419.61894845
1495.08316040039,0.72078131,NA,2174288.62980316,2136518.38834729,NA,NA
1495.09338378906,0.74273351,2395980.60631394,NA,NA,NA,NA
1495.15612792969,1.18616025,79898880.4559789,79675260.9581952,79851045.0990568,76147663.8786962,NA
1495.57205200195,0.701107085,NA,2980637.84525766,NA,NA,2973454.32842946
1495.96209716797,1.81396845,5466565.92020793,6083992.07788903,1656527.4183195,5814012.33514031,5486000.16181666
1496.03857421875,0.67263053,NA,NA,NA,907148.522585662,NA
1496.04528808594,1.76363165,1911000.17744482,1788282.18800095,1647702.2707546,1657643.86882137,NA
1496.05316162109,1.22927447,NA,1893436.75438851,NA,NA,1058817.93231197
1496.06854248047,0.704406415,NA,NA,2149078.92257992,NA,3280831.09113897
1496.10327148438,1.21907275,6753994.36311817,NA,6936062.142108,6305710.64060607,6018079.47715126
1496.11877441406,1.2586214,NA,6433777.56429975,NA,NA,NA
1496.56549072266,0.69669074,3063162.27566234,2653559.15640444,2614666.82964252,2431888.58421589,3060724.69594924
1496.95788574219,1.8137452,4587900.01186299,4816010.68029028,3824623.28582231,4675908.0162479,4679827.55302088
1497.05108642578,1.7978351,1790566.53924566,3648774.31625707,1831058.27502477,1750886.17066871,3260363.69102053
1497.05871582031,0.66827835,NA,1969341.33488139,NA,NA,2036938.96785728
1497.11322021485,1.25972705,7042739.02092348,6863098.42875937,6129965.83951642,6448273.05289256,NA
1497.55975341797,0.66823919,1481581.60295957,1372300.10223682,1316731.51043989,1296434.64952382,1268853.10424526
1497.96893310547,1.7281959,6575757.86431519,6356365.42771369,5894578.12022887,6291505.52268056,5837593.49868093
1498.05828857422,0.63656106,NA,540530.030005523,504530.876606328,531669.806081789,535892.1732096
1498.06225585938,1.8028024,1779866.78155505,2488462.11337619,2301297.84401794,2095789.94996475,1774786.54057136
1498.12683105469,1.2805069,NA,9259395.58585931,NA,NA,NA
1498.40258789062,0.74272878,NA,1049958.31911527,NA,1252271.07378713,1360215.99893904
1498.55639648438,0.63986648,511846.82873048,NA,368768.494894315,NA,454682.029493755
1498.72900390625,0.74268947,NA,1228530.76214945,NA,NA,1298819.00010798
1498.98046875,1.7279915,5124152.06841872,5179424.5565303,4960275.94262217,4928963.57260389,4983431.82462582
1499.05755615235,0.703297785,1752363.7837762,1603930.77246115,NA,NA,NA
1499.07391357422,1.8224994,2465811.72387396,2114792.57539165,2155931.61575649,1751389.73877778,1305068.4306244
1499.99224853516,1.8141367,10719204.6105624,10484795.7141769,9687327.17044031,10230926.0236479,10119768.5830266
1500.07202148438,1.8338335,NA,684413.150319278,NA,NA,NA
1500.08728027344,1.831871,683771.707418908,NA,561552.987976169,NA,607283.088507422
1500.13165283203,1.2857395,NA,4035219.94651258,NA,4183476.09784179,NA
1500.14196777344,1.28279095,NA,NA,4807854.77071877,NA,4259623.85809818
1500.99243164062,1.8181223,9149945.58146296,9064097.86704282,8327197.70180662,8430087.15498055,8668248.52143348
1501.09497070312,0.75367629,1606222.62322088,1610449.11412955,1522637.99852099,1597316.39704675,1665933.16338481
1502.00741577148,1.8639714,15938083.8778738,15834543.4781696,14391237.8005517,8059612.84935487,14327049.1122913
1502.08477783203,0.71504994,2643481.90409492,2465213.32445361,2692438.45134833,2472485.10948563,2640386.48225605
1502.58251953125,0.71286142,NA,2601595.60455278,2685021.66142581,2524679.49899163,NA
1503.00793457031,1.8604557,6114347.93403994,12365861.7177898,12013883.0191954,5817333.86118114,11661541.0046261
1503.08355712891,0.71286142,4724443.28896119,4069698.13748831,3786372.04815181,4706462.17305638,4306884.94021559
1503.40002441406,0.72303664,1374902.63438468,NA,NA,NA,NA
1503.41333007812,0.75581464,NA,NA,1181956.38355089,NA,NA
1503.56768798828,0.67595537,3052452.39625377,3083756.78502706,2818272.21428632,NA,3022075.06928728
1503.57629394531,0.71286142,NA,NA,NA,2918133.1579607,NA
1503.72485351562,0.72522041,NA,NA,NA,NA,1261779.82407635
1504.02471923828,1.8416823,10597019.8660365,12252689.0710511,4117457.04396412,10854040.2010459,10289529.5957048
1504.06787109375,0.68003318,3241496.84758687,3179866.82006436,3246707.21780291,2821926.49231694,2403578.88494903
1504.10153198243,1.2584668,NA,NA,NA,10052479.0847336,9949389.89465493
1504.56701660156,0.67921546,1892734.95214815,1705935.21045792,1750360.79519818,1673700.92508562,1614385.95639354
1505.02780151367,1.8229458,7559014.32614486,7160604.69757837,3189851.22688181,7230777.59500705,6679072.6880536
1505.05078125,0.63759937,NA,428337.862278796,NA,NA,NA
1505.12109375,1.2565277,15902695.0899499,NA,15582179.4228976,16141631.2107549,NA
1505.55700683594,0.67481904,657610.755438906,586326.776787053,575619.347786781,561185.00308293,672675.761063185
1506.03186035156,1.8274939,4429023.64727306,4301496.69226828,4004685.63216478,4494849.30032274,4404626.63729756
1506.04504394531,0.63978797,NA,312467.116697192,NA,NA,NA
1506.12463378906,1.2586688,10755609.4825038,10759747.6619514,NA,10928679.424449,11479216.3205479
1507.03552246094,1.8246879,2409109.85737068,2454728.14727948,2319226.20947742,2407345.57304799,2108900.92590863
1507.12786865234,1.25838275,NA,5684659.57616615,5438560.79559562,5404837.07085018,5206915.90224488
1508.041015625,1.87710285,998717.263432686,NA,NA,NA,1018317.41479922
1508.05676269531,1.8270722,NA,899190.158500592,NA,780418.535166415,NA
1508.0883178711,0.74681709,1527555.93633539,1577216.30698689,1711040.38299709,1991212.38938782,1877675.53567372
1508.13491821289,1.2619516,2937209.4722958,2419511.52053437,NA,NA,NA
1508.4013671875,0.72955818,NA,1164731.07042829,NA,NA,1033112.25887002
1509.07897949219,0.72599269,NA,NA,2925638.03551805,2876950.38629389,2864159.13841013
1509.0947265625,0.722994965,2655065.71696355,2861100.03740671,NA,NA,NA
1509.14172363281,1.3741377,NA,NA,NA,5783575.66550446,NA
1510.08642578125,0.72599269,2766617.82338504,2666273.30407375,2056864.77338949,2579191.87136232,2837758.21748894
1510.11785888672,1.1831747,8065106.81741351,NA,7341200.18489366,NA,NA
1510.14990234375,1.3785148,3070537.24715225,NA,4075072.53800398,4268334.98519196,NA
1510.5712890625,0.68659887,NA,2965722.71605866,NA,3162827.3792094,3150978.99688042
1510.58624267578,0.687994765,2872999.51745204,NA,2868457.1629805,NA,NA
1511.07531738281,0.68801469,2730962.34370277,2718883.24326387,2690363.32046028,2533356.69216935,2942890.65314966
1511.12634277344,1.1815446,NA,NA,NA,7109952.05277242,NA
1511.15856933594,1.3785148,NA,NA,NA,2268327.77073666,NA
1511.56457519531,0.65731064,NA,NA,NA,2018111.37341846,NA
1511.57772827148,0.686923235,2278938.39181335,2094889.7581342,2118142.64197099,NA,2466707.51023762
1512.05700683594,0.65518631,1032804.0147341,NA,1111657.38395681,NA,885080.457153703
1512.16796875,1.3736159,NA,NA,6990173.10157051,NA,8385804.30125983
1512.56188964844,0.65510779,NA,1046575.86033176,NA,NA,NA
1512.57061767578,0.655156625,686074.751807287,NA,895765.942515717,947261.961478265,1033524.721305
1512.73376464844,0.73912396,NA,NA,NA,831966.207079533,NA
1513.06527709961,0.64745503,NA,403620.119023861,373795.939467301,381827.436133964,318999.601770848
1513.11346435547,1.20476295,NA,8877426.06024878,NA,8757903.3033195,NA
1513.17840576172,1.3736159,6698591.8656433,NA,6939503.81211282,6316334.4233685,6964614.31958241
1514.11376953125,1.29592225,NA,NA,5126670.79813573,NA,4116541.71309845
1515.93078613281,1.7028934,700570.099929868,745971.785853396,685665.459199148,660560.713633641,NA
1516.01025390625,1.6601465,NA,NA,320860.651174408,NA,NA
1516.07312011719,1.1404617,NA,NA,2663182.58474221,2585317.28391197,2574687.72161274
1516.16931152344,1.2848839,NA,10701219.6340265,NA,NA,NA
1516.92944335938,1.7084988,626827.89250446,619499.432373162,583554.037178488,505374.497146545,598064.315338545
1517.02465820312,1.6931791,856466.145827319,776308.094366927,847625.404068256,788159.320201547,628352.897744205
1517.07250976562,1.1404617,NA,NA,2332537.77631143,2344429.74508069,2418348.58011047
1517.08459472656,0.70114626,NA,NA,2434042.16343398,2414740.81182972,2589536.59567495
1517.10028076172,0.73397931,2361132.42401515,NA,NA,NA,NA
1517.16787719727,1.2904141,12652226.2316985,NA,12308931.4908605,NA,NA
1517.57922363281,0.70110092,NA,NA,2844772.90928908,NA,NA
1517.59313964843,0.69930469,NA,2600469.72174657,NA,2605316.29788946,NA
1517.94494628906,1.7563994,2430863.32547456,2428495.88133877,2304151.56695315,2267403.66593395,2433095.31279262
1518.02453613281,1.7016858,NA,438841.416262688,NA,NA,NA
1518.08435058593,0.698937255,4151964.81324267,NA,3642790.09893839,NA,NA
1518.0874633789,0.93389607,2273132.89234145,2111561.64326334,2188022.70691182,4084344.09847188,4081896.4143826
1518.1064453125,1.2647097,NA,NA,NA,5039993.43359334,NA
1518.5757446289,0.66386915,2549677.68728809,2739561.43076456,2465608.95093978,2383245.00439413,NA
1518.591796875,0.70552334,NA,NA,NA,NA,2250072.18667942
1518.94543457031,1.7542545,2013355.84799946,1958410.85989233,1834341.45027724,1802070.8872747,1777634.66532551
1519.04077148438,1.7384936,1673841.02245129,1711946.95888116,1711567.40687468,1647253.30189798,1822437.63870068
1519.08163452148,0.665002675,2350864.45056249,1503133.74960802,2405530.80500618,2520590.22283319,2629414.5656476
1519.11196899414,1.25871685,NA,NA,7376123.91495712,NA,7695073.44085246
1519.57592773438,0.66175679,1203985.91407249,1327654.94506545,1120300.81364662,1114056.84053624,1203033.03299145
1519.958984375,1.7726092,4147445.67482157,3775144.41343229,3478946.45744924,3844806.39068049,3640330.69862231
1520.04895019531,1.7391178,1256405.52048504,NA,NA,NA,NA
1520.05773925781,1.7455001,NA,NA,788087.498986714,NA,NA
1520.07043457031,0.66612903,NA,989991.814560177,NA,464409.85783013,893927.994517527
1520.10632324219,1.2412082,NA,NA,8438085.13769794,NA,8975404.08054497
1520.11584472656,1.2587162,6942327.05358976,9623107.64359988,NA,9581480.87910636,NA
1520.1694946289,1.18535205,342113921.467214,335172673.712678,338256900.404391,NA,335924485.345253
1520.56323242187,0.680322795,NA,NA,NA,457336.93001296,654998.647598146
1520.96520996094,1.7269996,1356742.75740881,2947714.99832344,2707106.44583789,2700889.15977136,2646382.50918797
1521.06091308594,1.78013105,454134.661759075,2418259.972005,2603649.98088844,2666766.75313861,2654672.96810883
1521.10900878906,1.2280765,6343528.99442851,NA,NA,5365962.68585288,6385377.12569551
1521.17218017578,1.184233,328299922.205836,NA,328073547.14473,NA,316392480.208353
1521.96630859375,1.8187394,6647447.51863566,6396608.22626108,5584534.26360769,6334162.57912846,6211822.26796107
1522.06469726562,1.7769307,1739243.83588109,1700591.38468688,1551951.07429899,1788213.57422153,1661761.90990767
1522.12622070312,1.2586214,10439997.0941091,10698004.1955143,9602566.81514381,11269675.530024,8358771.74958422
1522.17596435547,1.18536325,160889102.805668,NA,159987027.778998,NA,NA
1522.97351074219,1.8187605,5202556.01288625,5131553.29509186,4472997.51643228,4998892.05396075,4974510.00245748
1523.06921386719,1.783552,1535013.01985599,1624473.848187,1503753.91198177,1467846.81496158,1378930.12354889
1523.11791992188,0.74711057,1705606.26058144,NA,NA,NA,NA
1523.13201904297,1.256601,8107557.82826851,8073938.36767893,7617465.60702209,7332919.60308864,7385709.28462434
1523.99340820312,1.8630539,9790757.54696438,9219629.60094148,9053552.03298393,9220875.93188231,9682448.29210152
1523.99694824219,1.7391178,3917555.90753522,NA,NA,NA,NA
1524.08654785156,0.70771421,1728652.81854976,NA,NA,NA,1847082.53955182
1524.14038085938,1.2805069,NA,9648143.08069447,NA,NA,NA
1524.59857177735,0.709192375,NA,NA,NA,2548654.77080338,2926407.6269809
1524.98699951172,1.86195805,8509576.06502888,7508976.70456926,NA,7743474.59011097,7714500.68548969
1525.0029296875,1.7391178,3115150.94558813,NA,NA,NA,NA
1525.078125,0.67261631,NA,1220602.55206012,NA,NA,NA
1525.0947265625,0.708783515,2864869.93217742,NA,2853627.04223865,3170894.22318123,2874343.51908762
1525.14685058594,1.2784131,8240744.52610668,9709424.31246563,9519177.77567214,10097139.0707714,9380975.63557126
1525.58831787109,0.67488339,2706267.36829611,2913776.55698026,2886960.84922062,2553753.35324012,2687672.20518992
1526.0087890625,1.781534,9326857.04276792,8583399.15572961,8287066.91629069,9002881.32536193,8858642.85948328
1526.07196044922,0.67481904,NA,NA,NA,1973221.62122049,NA
1526.08142089844,0.67480479,2291747.90769448,2048819.41057359,NA,NA,1943875.21246347
1526.08489990234,0.67264987,NA,NA,1955684.81194591,NA,NA
1526.12084960938,1.1909442,7207610.12000341,7252689.51908327,5599043.69854713,7066994.7939553,6035208.76929375
1526.15316772461,1.3295105,NA,11425615.6897519,NA,11381550.1757968,NA
1526.5806274414,0.67374985,NA,1537379.02364808,1498286.80566478,1584787.27068634,1579749.35972331
1527.01635742188,1.7813079,6768049.45573678,6636893.13237666,6045458.36420588,6733502.47575065,6454284.97009276
1527.07788085938,0.6398212,607318.154026719,694548.036379235,662846.9480238,674798.94822969,1025672.52282492
1527.09350585938,0.76672421,NA,617668.599281,NA,NA,NA
1527.11395263672,1.18183065,6349147.98265514,6763300.61652245,7177609.88007319,6849376.8677951,NA
1527.12902832031,1.18219,NA,NA,NA,NA,6071282.35475116
1527.55981445312,0.67488813,564759.550370064,NA,NA,NA,NA
1527.57446289062,0.65954085,NA,613419.613110263,414326.098062741,446392.255570381,579026.931389037
1528.02386474609,1.7814209,2345097.08665003,5271247.24703475,4645422.54862519,4846838.68526259,4461149.69580807
